s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_4,nefashot5_9,nefashot10_14,nefashot15_17,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,water_heating,security_room,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Social_Transfer_in_Kind_Total,STIK_From_Education,STIK_From_Health,STIK_From_Welfare,STIK_From_property_tax,Mortgage_balance_or_housing_loan,Net_property_value,religion
2015,27417,6,2015,2,281.44299316,2,2,1,1,,,,1,1,,1,1,7100,61,4,3,3,3,2,0,1,1,1,1,0,1,1,1,0,2,0,1,1,2,2,1,1,2,1,1,0,0,2,1,,2,1,1,0,1250000,2,4,4,0,0,0,0,6,12625,9820,11199,2805,9751,11199,0,0,0,5747,0,0,0,0,0,5747,0,0,5452,0,0,0,0,0,0,0,0,0,0,0,1379,487,438,454,12556,1508,434,2805,1502,228,203,1678,1719,1754,725,1,4650,1595.0420085,803.4,2072.691289,179,385148,864852,1
2015,27425,6,2015,2,292.31530762,2,2,2,,,,,,2,1,1,1,7100,61,4,3,3,3,2,0,1,1,1,1,1,1,1,1,0,3,1,1,2,2,2,1,1,1,2,1,0,0,2,1,1,2,2,,0,,,4,4,1,0,2,2,6,13450,13450,16072,0,9192,16072,0,0,0,12759,0,0,0,0,0,12759,0,0,3312,0,0,0,0,0,0,0,0,0,0,0,2622,1237,750,635,9192,1188,825,3184,910,75,263,411,406,1909,22,2,1833,0,1833,0,0,,0,1
2015,27433,6,2015,2,342.98928833,7,4.75,2,2,2,1,,5,2,1,1,1,7100,61,4,3,3,3,2,1,0,0,1,1,0,0,1,1,0,0,0,1,0,2,2,1,2,2,2,1,1,1,2,1,,2,,,0,,,4,4,1,0,2,2,1,8451,8451,9285,0,10628,8530,0,0,756,0,0,756,0,0,0,0,0,0,8530,0,0,756,0,0,0,0,0,0,0,0,834,0,571,263,10628,2515,260,1796,1354,199,729,357,2436,619,362,2,10162,7975.2100425,2186.6,0,0,,0,1
2015,27441,6,2015,2,216.21879578,7,4.75,3,,,,1,1,6,4,2,1,7100,61,4,3,3,3,2,1,0,0,1,1,0,0,1,0,0,1,0,1,0,2,2,1,2,2,2,2,0,0,2,2,1,2,,,0,,,4,4,1,0,1,2,3,19384,19384,21213,0,5303,17064,0,0,4149,11682,0,4149,0,0,0,7356,0,4326,5383,0,0,144,4005,0,0,0,0,0,0,0,1829,328,551,950,5303,2020,515,998,723,347,0,69,12,619,0,3,14637,4993.960213,4279.6,5197.8374649,166,,0,1
2015,27458,5,2015,2,245.01629639,3,2.65,1,1,,,,1,2,1,1,1,7400,41,14,,3,4,3,0,1,1,1,1,0,1,1,1,0,2,0,1,1,2,2,2,1,1,2,1,0,0,2,1,,2,1,1,0,1650000,2,4,4,0,0,0,0,7,20484,15636,20217,4848,6235,20076,0,0,141,20076,0,141,0,0,0,20076,0,0,0,0,0,141,0,0,0,0,0,0,0,0,4581,3281,592,708,10108,2201,87,3873,953,379,232,424,1061,631,268,1,2935,1595.0420085,1340.3,0,0,460730,1189270,1
2015,27466,5,2015,2,108.57879639,2,2,1,,,,,,2,1,1,1,7400,41,14,,3,4,3,1,0,0,1,1,0,0,1,0,0,2,0,1,1,2,2,1,2,1,2,2,0,0,2,1,,2,,,0,,,2.5,2.5,1,0,2,2,5,11414,9992,10806,1422,8281,7690,0,0,3116,7690,0,2412,704,0,0,7690,0,0,0,0,0,0,0,0,0,2412,0,0,0,0,814,262,170,382,8281,2692,416,2595,484,0,0,422,305,361,1006,1,2682,0,1192.1,1369.68746,120,,0,1
2015,27474,5,2015,2,247.98910522,5,3.75,2,1,,2,,3,2,1,1,1,7400,41,14,,3,4,3,1,0,0,1,1,0,0,1,1,0,1,0,1,1,2,2,1,2,2,2,1,1,0,2,1,1,2,1,1,0,1184766,3,3.5,3.5,0,0,0,0,3,13177,9304,10616,3873,15723,10194,0,0,422,2656,0,422,0,0,0,2656,0,0,7538,0,0,422,0,0,0,0,0,0,0,0,1312,295,613,404,19596,2218,660,3873,921,533,1354,603,6772,2426,235,2,7280,5687.0641235,1592.5,0,0,328494,856272,1
2015,27482,5,2015,2,202.01950073,2,2,1,,,,,,2,1,1,1,7400,41,14,,3,4,3,0,1,1,0,1,0,1,1,0,0,2,0,3,3,2,2,2,1,1,2,2,0,0,2,1,1,2,1,1,1,1857932,1,4,4,0,0,0,0,7,15549,11676,12312,3873,9884,640,2915,5742,3015,640,0,3015,0,0,0,640,0,0,0,5742,0,0,3015,0,0,0,0,0,0,0,636,224,18,394,13757,621,645,3873,1378,485,0,1798,2214,2692,50,1,3215,0,3029,0,186,,3357932,1
2015,27490,5,2015,2,300.01550293,5,3.75,2,,,1,,1,4,2,2,1,7400,41,14,,3,4,3,1,0,0,1,1,1,0,1,0,1,1,0,2,1,2,2,1,2,1,2,1,1,1,2,1,,2,1,1,1,1857932,3,4,4,0,0,0,0,7,29971,23648,28033,6323,10766,24274,3618,0,141,24274,0,141,0,0,0,10013,14261,0,0,0,0,141,0,0,0,0,0,0,0,0,4385,2129,1046,1210,16699,2129,668,3873,1196,180,820,1588,1681,4379,185,2,6554,4993.960213,1560,0,0,734338,2623594,1
2015,27508,3,2015,1,1106.114502,6,4.25,1,1,1,,,2,4,2,2,2,3000,11,1,,2,5,5,0,1,1,1,1,1,0,1,0,1,1,0,0,1,2,2,1,2,2,1,2,0,0,1,2,1,2,2,,0,,,3,3,0,0,0,0,2,11187,8097,8660,3090,17893,3373,0,2003,3285,3373,0,3285,0,0,0,3373,0,0,0,2003,0,280,3004,0,0,0,0,0,0,0,563,130,17,416,20983,3257,127,3090,1001,0,0,2012,612,10885,0,2,6679,1595.0420085,4842.5,0,241,,0,3
2015,27516,3,2015,1,236.48719788,6,4.25,2,,,,,,6,4,2,2,3000,11,1,,2,5,5,1,0,0,0,1,0,0,1,0,1,0,0,1,1,2,2,1,2,2,2,2,1,0,2,1,1,2,1,1,0,578709,4,4,3.5,0,0,0,0,1,5220,1252,2126,3968,7914,2126,0,0,0,801,0,0,0,0,0,0,0,801,1325,0,0,0,0,0,0,0,0,0,0,0,874,0,361,513,11882,2034,1900,3968,1005,61,1009,733,201,945,26,3,7747,2849.1069325,2515.5,2382.212865,0,,578709,3
2015,27524,4,2015,2,1516.6054688,10,6,1,2,2,3,1,8,2,1,1,2,3000,11,1,,2,5,5,1,0,0,1,1,1,0,1,1,1,1,0,1,0,2,2,2,2,2,2,2,0,0,1,2,,1,,,0,,,3,3,1,0,2,2,1,6294,6294,6480,0,11381,5322,0,0,1159,5322,0,1159,0,0,0,5322,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,186,0,21,165,11381,3350,2716,1900,1535,0,0,492,197,352,839,3,16797,13871.108354,2754.7,0,171,,0,3
2015,27532,3,2015,1,61.088500977,1,1.25,0,,,,,,1,1,,2,3000,11,1,,2,5,5,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,0,0,2,2,1,,,1,0,500000,4,1,1,0,0,0,0,3,5204,2307,2503,2897,2499,0,0,0,2503,0,0,2503,0,0,0,0,0,0,0,0,0,0,2503,0,0,0,0,0,0,0,196,0,0,196,5396,922,197,2897,302,0,0,170,12,101,796,3,2382,0,2168.4,0,214,,500000,3
2015,27540,3,2015,1,702.39678955,7,4.75,4,,,,1,1,6,2,4,2,3000,11,1,,2,5,5,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,2,1,2,2,2,2,1,0,2,2,,2,1,1,0,1474940,4,3,3,0,0,0,0,4,24820,21730,23049,3090,11701,20416,0,0,2634,20416,0,2634,0,0,0,4972,0,15443,0,0,0,140,0,0,0,2493,0,0,0,0,1319,94,308,917,14791,1770,441,3090,722,0,1009,537,2422,4669,131,6,9684,5346.087039,2967.9,1369.68746,0,,1474940,3
2015,27557,3,2015,1,359.34460449,4,3.2,2,,,1,,1,3,2,1,2,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,0,0,1,0,0,0,2,2,2,2,2,2,2,0,0,1,2,,,,1,0,644943,4,2,2,0,0,0,0,2,8785,5888,6190,2897,6325,6049,0,0,140,6049,0,140,0,0,0,4259,0,1791,0,0,0,140,0,0,0,0,0,0,0,0,302,0,34,268,9222,2428,532,2897,2069,0,505,26,23,0,743,3,3523,1595.0420085,1927.9,0,0,,644943,2
2015,27565,3,2015,1,1397.8150635,2,2,1,,,,,,2,1,1,2,3000,11,1,,2,5,5,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,2,1,2,2,2,2,0,0,1,2,,2,1,,0,,,3,3,1,4,2,2,1,4027,4027,4177,0,11337,4177,0,0,0,4177,0,0,0,0,0,4177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,17,133,11337,901,278,1988,684,0,858,0,23,5391,1213,1,415,0,414.7,0,0,,0,2
2015,27573,4,2015,2,473.16159058,4,3.2,0,,,,2,2,2,,2,2,3000,11,1,,2,5,5,1,0,0,0,1,1,0,1,0,1,1,1,1,1,2,2,1,2,2,2,2,1,0,1,2,1,2,1,,0,,,3,3,1,0,2,2,1,2869,2869,3098,0,12437,0,0,0,3098,0,0,3098,0,0,0,0,0,0,0,0,0,282,0,2816,0,0,0,0,0,0,229,0,21,208,12437,2557,899,1420,809,1203,201,487,2469,2392,0,2,12688,8770.4672006,1050.4,2616.3490289,251,,0,3
2015,27581,4,2015,2,192.01890564,2,2,0,,,,,,2,1,1,1,3000,11,1,,2,5,5,1,0,0,0,1,0,0,1,1,1,0,0,1,1,2,1,1,1,2,2,2,1,0,2,1,1,2,,1,0,1500000,2,3,3,0,0,0,0,8,17290,13693,13860,3597,6794,0,0,13860,0,0,13860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,63,104,10391,2706,448,3664,952,404,0,436,235,1546,0,3,11660,0,3029,8631.019232,0,,1500000,1
2015,27599,5,2015,2,194.25869751,5,3.75,1,3,,,,3,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,2,1,2,2,2,2,1,0,2,1,1,2,,,0,,,3,3,1,0,2,2,1,8294,8294,9448,0,11433,8543,0,0,905,0,0,422,482,0,0,0,0,0,8543,0,0,422,0,0,0,0,0,0,0,0,1154,0,729,425,11433,2558,274,3842,1115,145,0,235,262,1378,1624,4,4247,1595.0420085,2652,0,0,,0,1
2015,27607,5,2015,2,223.58680725,10,6,2,1,2,2,2,7,3,1,2,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,0,0,0,2,0,2,1,1,2,2,2,1,1,0,2,1,1,2,,1,0,1800000,3,4,4,0,0,0,0,3,22934,18367,22573,4567,19441,21556,0,0,1017,21556,0,1017,0,0,0,16547,5009,0,0,0,0,1017,0,0,0,0,0,0,0,0,4206,2395,831,980,24008,5032,1293,4722,2426,874,673,1245,3212,2375,2157,4,17022,14118.751571,2902.9,0,0,396965,1403035,1
2015,27615,6,2015,2,205.62930298,10,6,2,2,2,3,1,8,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,1,1,1,1,1,0,0,2,1,2,1,1,2,2,2,2,0,0,2,1,2,2,,1,1,2500000,3,4,4,0,0,0,0,2,18743,14176,14730,4567,20702,10218,1802,0,2709,10218,0,1207,0,1502,0,5980,4238,0,0,0,0,1207,0,0,0,0,0,0,0,0,554,135,75,344,25269,4901,595,4567,1419,2728,789,499,5635,1719,2417,4,21465,18315.257295,2954.9,0,195,,4000000,1
2015,27623,6,2015,2,213.62309265,3,2.65,1,1,,,,1,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,0,0,0,2,4,2,2,1,2,2,2,1,0,0,2,1,1,2,1,1,0,1750000,3,3,3,0,0,0,0,3,10266,6669,6944,3597,14069,1794,0,0,5150,1794,0,144,0,5007,0,1794,0,0,0,0,0,144,0,0,0,0,0,0,0,0,275,0,39,236,17666,2227,271,3797,994,321,398,123,4127,2149,3258,5,8461,7293.2558735,993.2,0,175,,1750000,1
2015,27631,5,2015,2,341.34609985,1,1.25,0,,,,,,1,,1,1,5000,51,2,,4,5,5,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2,2,2,1,2,1,0,0,2,1,1,1,1,1,0,3092578,2,4,4,0,0,0,0,8,11632,5393,5497,6239,6626,0,0,0,5497,0,0,2745,2752,0,0,0,0,0,0,0,0,0,1438,1307,0,0,0,0,0,0,104,0,0,104,12865,1548,730,6315,1581,59,0,308,1594,601,129,1,6260,0,1784.9,4435.9255211,39,,3092578,1
2015,27649,6,2015,2,217.01860046,3,2.65,1,1,,1,,2,1,,1,1,5000,51,2,,4,5,5,1,0,0,1,1,0,0,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,0,2,1,1,2,1,,0,,,3,3,1,0,2,2,4,13682,13682,14178,0,18088,8071,0,0,6108,8071,0,300,0,5808,0,8071,0,0,0,0,0,300,0,0,0,0,0,0,0,0,496,0,198,298,18088,2981,257,4975,2808,195,43,1223,2261,3014,330,2,4249,3190.084017,1019.2,0,40,,0,1
2015,27656,6,2015,2,216.89639282,1,1.25,1,,,,,,1,,1,1,6200,53,4,,3,5,5,0,1,0,1,1,0,1,1,0,0,0,0,1,1,2,2,1,1,2,2,2,0,0,2,1,,1,,1,0,1030000,1,3,3,0,0,0,0,4,6580,3092,3247,3488,2698,3247,0,0,0,3247,0,0,0,0,0,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,19,136,5862,1238,222,3164,543,43,0,197,197,173,84,2,599,0,599.3,0,0,123406,906594,1
2015,27664,6,2015,2,106.03050232,2,2,1,,,,,,2,1,1,1,6200,53,4,,3,5,5,0,1,1,0,1,0,0,1,0,0,1,0,1,0,2,2,2,2,1,2,2,0,0,2,1,1,1,,,0,,,2.5,2.5,1,0,2,2,1,4096,4096,4250,0,4557,572,0,788,2891,572,0,2891,0,0,0,572,0,0,0,788,0,0,2891,0,0,0,0,0,0,0,154,51,0,103,4557,583,71,2595,376,0,0,308,250,374,0,1,1629,0,1569.1,0,60,,0,1
2015,27672,6,2015,2,359.45709229,2,2,0,,,1,,1,1,1,,1,6200,53,4,,3,5,5,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,2,2,2,1,2,2,0,0,2,1,1,2,,,0,,,2.5,2.5,1,0,2,2,1,4788,4788,4891,0,6690,0,0,0,4891,0,0,3990,901,0,0,0,0,0,0,0,0,144,3846,0,0,0,0,0,0,0,103,0,0,103,6690,1013,604,3184,840,209,0,447,272,121,0,1,4505,2496.9801065,1848.6,0,159,,0,1
2015,27680,6,2015,2,235.65719604,1,1.25,1,,,,,,1,1,,3,6200,53,4,,3,5,5,1,0,0,1,1,0,0,1,0,0,1,0,1,1,2,2,1,2,1,2,2,1,0,2,1,,1,1,1,0,1000000,4,3,3,0,0,0,0,9,14952,11205,14121,3747,11515,14121,0,0,0,14121,0,0,0,0,0,14121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916,1695,621,600,14679,2047,163,3164,588,43,848,179,2293,5182,173,1,216,0,215.8,0,0,,1000000,5
2015,27698,5,2015,2,282.41680908,3,2.65,2,,,,,,3,1,2,1,9000,62,15,3,3,3,2,0,1,1,2,2,0,1,2,1,2,2,1,3,4,2,1,1,1,1,2,2,0,0,1,1,1,2,2,1,0,2500000,4,7,5,0,0,0,0,9,33713,30562,47390,3151,13281,47390,0,0,0,47390,0,0,0,0,0,9113,38276,0,0,0,0,0,0,0,0,0,0,0,0,0,16828,11548,2859,2421,16432,3907,579,3401,1747,0,82,419,2404,3292,603,1,5066,2849.1069325,2216.5,0,0,,2500000,1
2015,27706,5,2015,2,187.17709351,5,3.75,2,,,3,,3,2,1,1,1,9000,62,15,3,3,3,2,0,1,1,1,1,0,0,1,0,0,4,0,2,1,2,1,1,1,1,2,1,1,0,2,1,,2,1,1,0,2200000,3,6,5,0,0,0,0,4,19397,15720,16320,3677,7576,12348,0,0,3972,12348,0,3972,0,0,0,7463,4886,0,0,0,0,454,0,0,0,3518,0,0,0,0,600,9,173,418,11253,1229,794,3677,1124,26,200,643,1125,1854,581,2,9710,6589.0022215,1751.1,1369.68746,0,461222,1738778,1
2015,27714,6,2015,2,203.50219727,2,2,1,,,,,,2,1,1,1,9000,62,15,3,3,3,2,0,1,1,1,2,1,1,1,0,1,2,1,1,3,2,1,1,1,1,2,1,1,0,2,1,1,2,1,1,0,2000000,4,6,6,0,0,0,0,8,19557,15145,15975,4412,18120,5160,0,6409,4406,5160,0,4406,0,0,0,5160,0,0,0,6409,0,0,4406,0,0,0,0,0,0,0,830,417,21,392,22532,2843,1474,4498,4763,5294,299,133,1067,1974,187,3,2682,0,2541.5,0,141,83728,1916272,1
2015,27722,5,2015,2,346.20901489,2,2,2,,,,,,2,1,1,1,9000,62,15,3,3,3,2,0,1,1,1,2,0,0,1,0,1,2,1,1,3,2,2,1,1,1,2,2,0,0,2,2,1,2,1,1,0,1500000,3,4,4,0,0,0,0,9,24712,21509,27683,3203,13910,27683,0,0,0,27683,0,0,0,0,0,7337,20347,0,0,0,0,0,0,0,0,0,0,0,0,0,6174,3801,1201,1172,16679,2191,477,2919,1219,1667,30,4683,325,3135,34,3,1833,0,1833,0,0,108516,1391484,1
2015,27730,5,2015,2,391.69589233,1,1.25,1,,,,,,1,,1,1,9000,62,15,3,3,3,2,0,1,1,1,1,0,1,1,1,0,1,0,1,1,2,2,1,2,1,2,2,0,0,2,1,1,1,1,1,0,980421,3,4,4,0,0,0,0,8,10743,7974,8189,2769,16059,2560,0,3618,2010,2560,0,2010,0,0,0,2560,0,0,0,3618,0,0,2010,0,0,0,0,0,0,0,215,0,18,197,18828,1786,655,2994,1051,100,0,267,253,11722,0,2,1484,0,1380.6,0,103,84681,895740,1
2015,27748,5,2015,2,195.79980469,6,4.25,4,,1,,1,2,4,2,2,1,9000,62,15,3,3,3,2,1,0,0,1,1,0,0,1,0,0,2,1,1,1,2,2,1,2,1,2,1,0,0,2,1,1,2,1,1,0,950000,3,5,5,0,0,0,0,4,18903,14395,15476,4508,9848,15195,0,0,281,9834,0,281,0,0,0,5872,0,3963,5361,0,0,281,0,0,0,0,0,0,0,0,1081,44,490,547,14260,2672,396,4502,1303,650,800,0,955,2852,130,2,6015,4092.022115,1922.7,0,0,143482,806518,1
2015,27755,6,2015,2,190.83929443,5,3.75,2,,,,,,5,2,3,1,9000,62,15,3,3,3,2,0,1,1,1,1,1,0,1,0,0,2,0,1,1,2,2,1,2,1,2,2,0,0,2,1,1,2,1,1,0,983374,2,4,4,0,0,0,0,2,9383,6180,7605,3203,13020,7605,0,0,0,1477,0,0,0,0,0,0,1477,0,6128,0,0,0,0,0,0,0,0,0,0,0,1425,130,650,645,15789,5960,623,2769,1545,0,417,0,354,2531,1590,1,3700,927.4000551,2658.5,113.7202588,0,,983374,1
2015,27763,5,2015,2,186.50259399,1,1.25,1,,,,,,1,,1,1,3000,11,1,,2,5,5,0,1,1,0,1,0,0,0,0,0,1,1,1,0,2,2,2,2,1,2,2,0,0,2,1,,1,,,0,,,1,1,1,0,2,2,4,6179,6179,6609,0,4817,6609,0,0,0,6609,0,0,0,0,0,6609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,111,94,225,4817,1096,215,1996,378,0,86,538,244,240,23,2,384,0,383.5,0,0,,0,1
2015,27771,5,2015,2,289.88238525,1,1.25,0,,,,,,1,,1,1,3000,11,1,,2,5,5,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,2,2,2,1,2,2,0,0,2,2,1,,,,0,,,1.5,1.5,1,0,2,2,3,4613,4613,4854,0,8805,0,0,2643,2211,0,533,2211,0,0,0,0,0,0,0,2111,0,0,2211,0,0,0,0,0,0,0,241,137,0,104,8805,33,23,6680,998,0,0,357,168,91,455,1,6164,0,1848.6,4315.509616,0,,0,1
2015,27789,4,2015,2,135.08099365,3,2.65,2,1,,,,1,2,1,1,1,3000,11,1,,2,5,5,0,1,1,1,1,0,1,1,1,1,1,0,2,1,2,1,1,2,2,2,2,1,1,2,1,,2,1,,0,,,4,4,1,0,2,2,7,21700,21700,27539,0,13877,27399,0,0,141,22368,0,141,0,0,0,13837,8532,0,5030,0,0,141,0,0,0,0,0,0,0,0,5839,3373,1309,1157,13877,1804,211,5000,1737,99,96,661,2481,1266,523,3,2588,1595.0420085,993.2,0,0,,0,1
2015,27797,5,2015,2,198.80050659,2,2,0,,,,,,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,0,0,0,1,4,2,1,1,2,2,2,2,0,0,2,1,1,1,,1,0,2015304,1,4,4,0,0,0,0,7,16005,11438,12362,4567,7136,0,0,8041,4322,0,0,4322,0,0,0,0,0,0,0,8041,0,0,4322,0,0,0,0,0,0,0,924,530,0,394,11703,2249,625,4567,1812,175,162,1397,121,424,171,4,8386,0,4070.3,4315.509616,0,,2015304,1
2015,27805,5,2015,2,305.2756958,5,3.75,4,,,,,,5,3,2,1,3000,11,1,,2,5,5,0,1,1,2,1,1,2,1,1,1,0,0,1,1,2,1,1,1,2,2,2,0,0,2,1,2,2,2,1,1,2621964,3,5,5,0,0,0,0,6,26068,20083,24508,5985,8243,24508,0,0,0,14457,0,0,0,0,0,717,0,13740,10051,0,0,0,0,0,0,0,0,0,0,0,4425,1940,1440,1045,14228,1644,938,6169,2142,64,0,336,1139,1610,186,3,5019,2849.1069325,2169.7,0,0,,4121964,1
2015,27813,5,2015,2,204.63420105,2,2,2,,,,,,2,1,1,1,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,1,2,2,1,2,3,2,2,1,2,1,2,2,1,0,2,1,1,2,1,1,0,2621964,3,5,5,0,0,0,0,10,27186,21201,28759,5985,13283,28759,0,0,0,28759,0,0,0,0,0,24376,4383,0,0,0,0,0,0,0,0,0,0,0,0,0,7558,4951,1356,1251,19268,1452,157,5985,1123,237,1700,1007,813,5913,880,3,1119,0,1119.3,0,0,,2621964,1
2015,27821,5,2015,2,186.50259399,1,1.25,1,,,,,,1,,1,1,3000,11,1,,2,5,5,0,1,1,1,2,0,0,1,0,0,1,1,1,1,1,2,1,2,2,2,2,0,0,2,1,1,1,1,,0,,,3,3,1,0,2,2,10,17916,17658,25437,258,16854,25437,0,0,0,25437,0,0,0,0,0,25437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7779,5201,1412,1166,17112,2166,193,4064,1621,119,78,952,708,6604,606,3,384,0,383.5,0,0,,0,1
2015,27839,6,2015,2,323.26708984,2,2,2,,,,,,2,,2,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,0,1,1,2,1,2,1,2,2,1,2,2,1,0,2,1,1,2,1,,0,,,3,3,1,0,2,2,9,22914,21884,29765,1030,10315,29565,0,0,200,24558,0,0,200,0,0,24558,0,0,5007,0,0,0,0,0,0,0,0,0,0,0,7881,4916,1688,1277,11345,438,206,4341,876,32,0,261,278,3251,1663,3,1492,0,1492.4,0,0,,0,1
2015,27847,5,2015,2,219.07989502,2,2,1,,,,,,2,1,1,1,3000,11,1,,2,5,5,0,1,1,1,1,0,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,0,0,2,1,1,2,2,1,1,2015304,2,4,4,0,0,0,0,10,37401,32834,38149,4567,16123,16550,3819,10726,7055,16550,0,7055,0,0,0,16550,0,0,0,10726,0,0,4679,0,0,2376,0,0,0,0,5315,4131,790,394,20690,2366,651,6949,2736,0,0,3254,936,3297,501,5,4583,0,3029,1369.68746,184,,3515304,1
2015,27854,5,2015,2,347.97940063,2,2,2,,,,,,2,1,1,1,3000,11,1,,2,5,5,0,1,1,0,1,0,0,1,1,1,1,1,4,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,0,2000000,3,4,4,0,0,0,0,10,42254,35627,51567,6627,21034,51145,0,0,422,28123,0,422,0,0,0,28123,0,0,23021,0,0,422,0,0,0,0,0,0,0,0,15940,9619,3963,2358,27661,4449,1191,4627,4007,589,0,3187,5698,3285,628,3,6927,0,708.5,6218.073867,0,,2000000,1
2015,27862,5,2015,2,92.800300598,6,4.25,1,,,3,1,4,2,1,1,1,0070,61,12,3,3,4,3,0,1,1,1,1,0,1,1,1,1,2,0,1,1,2,2,2,1,1,2,1,1,1,2,1,,2,1,,0,,,4,4,1,0,2,2,2,13152,13152,17489,0,10626,16894,0,0,595,0,0,595,0,0,0,0,0,0,16894,0,0,595,0,0,0,0,0,0,0,0,4337,1976,1629,732,10626,141,208,4990,1841,235,449,706,1023,1034,0,1,9713,8184.04423,1528.8,0,0,,0,1
2015,27870,5,2015,2,189.36070251,3,2.65,2,1,,,,1,2,1,1,1,0070,61,12,3,3,4,3,1,0,0,1,1,0,0,1,0,0,1,0,1,1,2,2,1,1,1,2,2,0,0,2,1,1,2,,,0,,,3,3,1,0,2,2,2,7159,7159,7481,0,10514,7481,0,0,0,7481,0,0,0,0,0,4793,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,37,285,10514,2014,414,3350,973,50,0,473,576,1057,1608,2,3208,1595.0420085,1613.3,0,0,,0,1
2015,27888,5,2015,2,83.215202332,3,2.65,2,,,,1,1,2,1,1,1,0070,61,12,3,3,4,3,0,1,1,1,1,0,0,1,1,1,4,1,3,1,2,2,1,1,1,2,2,0,1,2,1,1,2,1,1,0,1700000,2,4.5,4.5,0,0,0,0,8,24167,19240,19392,4927,15895,4779,0,13066,1548,4779,0,141,0,1407,0,512,0,4267,0,0,13066,141,0,0,0,0,0,0,0,0,152,0,18,134,20822,2771,700,5067,1794,1309,0,1123,1115,6609,333,1,3594,2496.9801065,976.3,0,121,,1700000,1
2015,27896,4,2015,2,230.75759888,5,3.75,2,,1,1,1,3,2,1,1,1,0000,70,6,,3,3,2,0,1,1,1,1,0,0,1,1,1,4,3,2,4,2,2,1,1,1,2,1,0,0,2,1,1,2,1,1,0,2000000,3,5,5,0,0,0,0,5,22732,17740,20697,4992,8276,20274,0,0,422,20274,0,422,0,0,0,13402,6872,0,0,0,0,422,0,0,0,0,0,0,0,0,2957,1475,681,801,13268,2256,455,4992,1573,195,59,466,669,1763,839,2,7940,6589.0022215,1350.7,0,0,865274,1134726,1
2015,27904,4,2015,2,168.43209839,7,4.75,2,,,2,1,3,4,2,2,1,3000,11,1,,2,5,5,1,1,0,1,1,1,0,1,1,1,0,0,2,3,2,2,2,2,2,2,2,1,0,2,2,2,2,,1,1,2000000,3,3,3,0,0,0,0,2,13193,9596,10183,3597,20488,9588,0,0,595,9588,0,595,0,0,0,5322,4266,0,0,0,0,595,0,0,0,0,0,0,0,0,587,0,80,507,24085,3006,160,4792,1958,55,2430,860,9903,305,615,4,11892,9333.6255455,2558.4,0,0,,3500000,1
