s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_4,nefashot5_9,nefashot10_14,nefashot15_17,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,computer,a_conditioner,c_heating,f_heating,water_heating,security_room,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,Electric_Scooter,Electric_Bicycle,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,i141101,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Social_Transfer_in_Kind_Total,STIK_From_Education,STIK_From_Health,STIK_From_Welfare,STIK_From_property_tax,Mortgage_balance_or_housing_loan,Net_property_value,religion
2017,83550,1,2018,4,80.599998474,3,2.65,3,,,,,,3,2,1,1,7100,61,4,3,3,2,0,1,1,1,1,0,0,1,0,1,3,2,1,2,2,1,2,1,2,1,2,0,2,1,1,2,2,0,0,1,2,1000000,2,3.5,3.5,0,0,0,0,10,38318,32720,41018,5598,11706,35032,2993,0,2993,15079,0,2993,0,0,0,13026,0,2053,19954,0,0,0,0,0,0,2993,0,0,0,0,0,8298,4182,2532,1584,17303,3164,1014,3358,830,966,0,674,1767,5404,126,1,3979,0,2407.430713,1572.041113,0,,4000000,1
2017,83568,2,2018,4,129.56900024,1,1.25,0,,,,,,1,1,,1,7100,61,4,3,3,2,0,1,0,1,1,0,0,1,0,0,0,0,0,2,2,1,2,2,2,2,0,0,2,2,,1,,0,0,1,0,400000,3,3,3,0,0,0,0,3,4845,2347,2450,2498,1166,0,0,0,2450,0,0,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,0,0,0,0,0,103,0,0,103,3664,148,279,2498,137,0,0,440,0,162,0,2,2293,0,587.033597,1572.041113,134,,400000,1
2017,83576,1,2018,4,178.81829834,1,1.25,0,,,,,,1,,1,3,7100,61,4,3,3,2,1,0,0,0,1,0,0,0,0,0,2,1,0,2,2,1,2,1,2,2,0,0,2,1,1,1,,0,0,,0,,,3,3,1,0,2,2,2,4031,4031,4134,0,3389,0,0,0,4134,0,0,3030,1104,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,103,0,0,103,3389,263,163,1705,96,0,39,320,301,195,305,1,1616,0,1559.493294,0,57,,0,2
2017,83584,1,2018,4,184.07269287,1,1.25,0,,,,,,1,,1,1,7100,61,4,3,3,2,0,1,1,1,1,0,0,1,0,0,0,1,2,2,2,1,2,2,2,2,0,0,2,1,1,1,,0,1,,0,,,3,3,1,0,1,2,1,2927,2927,3030,0,6613,0,0,0,3030,0,0,3030,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,103,0,0,103,6613,844,476,163,65,2878,0,133,303,256,1495,1,3081,0,2016.074981,1007.795057,57,,0,1
2017,83592,1,2018,4,159.85940552,2,2,1,,,,,,2,1,1,1,7100,61,4,3,3,2,0,1,1,1,1,0,0,1,0,1,1,1,1,2,2,1,2,1,1,2,1,0,2,1,,2,1,0,0,,0,,,4,4,1,0,2,2,7,16596,16400,17809,196,11563,8407,0,5619,3783,8407,930,3783,0,0,0,8407,0,0,0,4689,0,0,3783,0,0,0,0,0,0,0,0,1409,811,206,392,11563,698,772,3310,641,352,200,705,1023,3428,435,1,11964,0,3421.397836,8467.427408,75,,0,1
2017,83600,1,2018,4,64.961601257,3,2.65,2,,,,,,3,1,2,1,7100,61,4,3,3,2,0,1,1,1,1,0,0,1,0,1,3,1,2,2,2,2,2,1,2,1,0,0,2,1,1,2,1,0,1,1,0,1150000,3,4,4,0,0,0,0,5,15825,12600,14236,3225,10992,14236,0,0,0,14236,0,0,0,0,0,8914,5322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,630,350,656,14217,2842,793,3225,984,0,669,1,1275,4181,247,5,3491,1498.9923996,1992.356452,0,0,,1150000,1
2017,83618,2,2018,4,83.59349823,2,2,0,,,,,,2,1,1,1,7100,61,4,3,3,2,0,2,1,1,2,1,1,2,1,1,0,0,8,2,2,1,1,2,2,1,0,0,2,2,1,2,,0,0,1,0,2000000,4,6,5,0,0,0,0,5,13061,9676,10300,3385,13190,0,0,5000,5300,0,0,5300,0,0,0,0,0,0,0,5000,0,0,2100,0,0,3200,0,0,0,0,0,624,325,0,299,16575,5699,1306,3527,1652,356,400,1956,266,1101,312,4,3759,0,2069.441672,1572.041113,118,,2000000,1
2017,83626,1,2018,4,51.522098541,1,1.25,1,,,,,,1,,1,1,7100,61,4,3,3,2,0,1,1,1,1,0,0,1,0,0,1,1,1,2,2,2,2,1,2,2,0,0,2,1,,1,,0,0,,0,,,1,1,1,0,3,2,3,5682,5682,5960,0,5734,2115,0,0,3845,2115,0,3002,843,0,0,2115,0,0,0,0,0,0,2238,764,0,0,0,0,0,0,0,278,0,20,258,5734,1865,882,1204,76,229,349,234,624,208,65,1,6161,0,1559.493294,4368.0094233,233,,0,1
2017,83634,1,2018,4,141.1723938,1,1.25,0,,,,,,1,,1,1,7100,61,4,3,3,2,1,0,0,0,1,0,0,1,0,1,1,0,1,2,2,1,2,1,2,2,0,0,2,2,1,1,,0,0,,0,,,2,2,1,0,1,2,2,4218,4218,4321,0,1537,0,0,0,4321,0,0,3093,1228,0,0,0,0,0,0,0,0,0,3093,0,0,0,0,0,0,0,0,103,0,0,103,1537,448,360,110,257,0,0,109,219,35,0,1,7491,0,2016.074981,5241.508761,233,,0,1
2017,83642,1,2018,4,147.80540466,1,1.25,0,,,,,,1,1,,1,7100,61,4,3,3,2,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2,2,2,2,1,2,0,0,2,2,,,,0,0,,0,,,2,2,1,0,1,2,1,2235,2235,2338,0,2408,0,0,0,2338,0,0,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,0,0,0,0,0,103,0,0,103,2408,1030,670,89,120,0,0,63,0,174,261,1,3874,0,1061.404181,2579.83617,233,,0,1
2017,83659,1,2018,4,144.25790405,4,3.2,0,2,1,,,3,1,,1,1,7100,61,4,3,3,2,1,0,0,1,1,0,0,1,0,1,1,1,1,2,2,1,2,2,1,2,0,0,2,1,,1,1,0,0,,0,,,3,3,1,0,2,2,2,10332,10332,10509,0,8037,0,0,0,10509,0,0,5026,2159,3325,0,0,0,0,0,0,0,525,0,0,0,2554,1947,0,0,0,0,177,0,22,155,8037,2177,173,1705,470,305,1427,201,698,640,240,2,11393,5087.3509158,1938.989761,4366.805626,0,,0,1
2017,83667,1,2018,4,61.500598907,2,2,0,,,,,,2,1,1,1,7100,61,4,3,3,2,1,0,0,1,1,1,0,1,0,1,1,0,1,2,2,1,2,2,1,2,0,0,2,2,,2,,0,0,1,1,800000,3,3,3,0,0,0,0,2,7375,4877,5269,2498,4786,0,0,0,5269,0,0,5269,0,0,0,0,0,0,0,0,0,0,5269,0,0,0,0,0,0,0,0,392,0,0,392,7284,646,278,2498,233,239,289,589,190,1738,584,3,4065,0,4008.431433,0,57,,2300000,1
2017,83675,2,2018,4,115.39129639,2,2,1,,,,1,1,1,,1,3,7100,61,4,3,3,2,1,0,0,1,1,0,0,1,1,1,1,0,0,2,2,1,2,2,1,1,1,0,2,2,,2,1,0,0,1,0,650000,3,3,3,0,0,0,0,4,10221,7723,7826,2498,12328,588,0,0,7238,588,0,5238,0,2000,0,588,0,0,0,0,0,338,0,0,0,4900,0,0,0,0,0,103,0,0,103,14826,2609,176,2498,451,1074,1532,1113,617,2432,2323,1,5361,0,889.444845,4366.805626,105,37897,612103,2
2017,83683,1,2018,4,200.78320313,1,1.25,0,,,,,,1,,1,1,7100,61,4,3,3,2,1,0,0,1,1,0,0,1,0,1,1,0,1,2,2,1,2,1,2,2,0,0,2,2,1,,,0,0,1,0,300000,1,2,2,0,0,0,0,3,5051,3040,3143,2011,1333,0,0,0,3143,0,0,3143,0,0,0,0,0,0,0,0,0,0,1596,1546,0,0,0,0,0,0,0,103,0,0,103,3344,383,407,2011,118,0,60,101,239,26,0,1,2236,0,2087.230569,134.2957193,14,,300000,1
2017,83691,1,2018,4,205.44119263,5,3.75,1,1,,,,1,4,2,2,1,7100,61,4,3,3,2,1,0,0,1,1,0,0,1,0,1,4,2,2,2,2,1,2,2,1,2,1,0,1,1,,2,1,0,1,1,0,800000,1,4,4,0,0,0,0,3,15848,12623,12901,3225,15368,3024,0,0,9877,3024,0,9877,0,0,0,3024,0,0,0,0,0,150,0,0,0,9727,0,0,0,0,0,278,0,20,258,18593,2190,797,3225,1289,4047,87,3746,698,1973,542,2,13259,1695.7836386,3990.642537,7510.887852,62,,800000,1
2017,83709,2,2018,4,145.30099487,2,2,2,,,,,,2,1,1,1,7100,61,4,3,3,2,0,1,1,1,1,0,0,1,1,1,3,2,3,2,2,1,2,1,2,1,2,1,2,1,,2,1,0,0,,1,,,4,4,0,0,0,0,6,14578,11353,11922,3225,14223,11922,0,0,0,11622,0,0,0,0,0,5093,6529,0,300,0,0,0,0,0,0,0,0,0,0,0,0,569,97,95,377,17448,2412,651,3225,511,650,0,4105,2733,2989,174,2,6446,5947.5074512,498.089113,0,0,,1500000,1
2017,83717,1,2018,4,139.57040405,4,3.2,3,,,,,,4,1,3,1,7100,61,4,3,3,2,1,0,0,0,1,0,0,1,0,1,0,1,1,2,2,1,1,2,2,2,0,0,2,1,1,2,1,0,0,1,0,1400000,2,5,5,0,0,0,0,5,19579,15517,17422,4062,12330,17273,0,0,150,10370,0,150,0,0,0,7259,0,3111,6902,0,0,150,0,0,0,0,0,0,0,0,0,1905,584,565,756,16392,2231,1002,4062,962,199,1802,222,3448,2221,242,4,7706,5458.3689562,2247.330641,0,0,57221,1342779,1
2017,83725,2,2018,4,151.95489502,4,3.2,2,,2,,,2,2,1,1,1,7100,61,4,3,3,2,0,1,1,1,2,0,1,1,1,2,2,2,6,2,2,1,1,1,2,1,2,0,2,1,1,2,2,0,0,1,0,2200000,2,6,5,0,0,0,0,8,33328,29943,38398,3385,11603,38060,0,0,338,34660,0,338,0,0,0,18952,15707,0,3400,0,0,338,0,0,0,0,0,0,0,0,0,8455,5114,1729,1612,14988,2001,715,3477,1511,1083,732,966,2393,2061,50,1,4661,3391.5672772,1268.941311,0,0,116187,2083813,1
2017,83733,2,2018,4,126.32759857,6,4.25,0,,,,1,1,5,3,2,2,0000,62,9,1,2,1,1,1,0,1,1,0,0,1,1,0,1,1,1,2,2,1,1,2,1,2,0,0,1,1,,1,1,0,0,1,0,350000,4,3,3,0,0,0,0,1,8215,6014,6730,2201,13642,0,0,0,6730,0,0,6730,0,0,0,0,0,0,0,0,0,150,0,0,0,5300,0,1280,0,0,0,716,0,201,515,15843,7100,209,2201,1437,1170,512,0,87,1315,1812,2,6019,2484.6152306,1962.708291,1572.041113,0,11596,338404,3
2017,83741,2,2018,4,136.06109619,9,5.6,1,1,1,,2,4,5,3,2,2,0000,62,9,1,2,1,0,1,1,0,1,1,0,1,1,0,1,1,4,2,2,1,1,2,1,1,0,0,1,1,,2,,0,0,1,0,500000,4,5,5,0,0,0,0,1,8736,5123,5773,3613,17695,5059,0,0,714,5059,0,714,0,0,0,5059,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,650,0,177,473,21308,6261,1942,3613,2372,187,2367,833,2167,225,1341,2,15212,9638.7678254,2958.886516,2406.06039,208,77209,422791,3
2017,83758,2,2018,4,119.17050171,5,3.75,0,1,,,1,2,3,1,2,2,0000,62,9,1,2,1,0,2,1,2,2,0,0,1,0,1,2,0,2,2,2,1,1,2,1,2,0,0,1,2,,2,,0,0,1,0,1000000,4,4,4,0,0,0,0,1,5915,3027,3300,2888,6699,0,0,0,3300,0,0,3300,0,0,0,0,0,0,0,0,0,300,0,0,0,3000,0,0,0,0,0,273,0,67,206,9587,1993,540,2888,1716,314,296,0,501,883,456,3,8829,2484.6152306,2354.064022,3978.101503,12,,1000000,3
2017,83766,2,2018,4,131.77160645,4,3.2,1,,1,,,1,3,1,2,2,0000,62,9,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,1,2,2,1,2,2,1,2,0,0,1,2,1,2,1,0,0,1,0,500000,4,3,3,0,0,0,0,1,3976,1775,2293,2201,14002,2143,0,0,150,2143,0,150,0,0,0,2143,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,518,0,154,364,16203,4027,1284,2201,1604,0,201,1870,10,4744,261,2,6202,1695.7836386,2063.512039,2406.06039,37,,500000,3
2017,83774,2,2018,4,152.7454071,4,3.2,1,,1,2,,3,1,,1,2,0000,62,9,1,2,1,0,1,1,1,1,0,0,1,0,0,1,1,1,2,2,1,2,2,1,2,0,0,1,2,,2,1,0,0,,0,,,2,2,1,1,2,2,1,6000,6000,6199,0,14453,5673,0,0,526,5673,0,526,0,0,0,5673,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,199,0,23,176,14453,1219,581,1404,149,2975,562,264,11,7014,273,3,7145,5876.1825078,1268.941311,0,0,,0,3
2017,83782,2,2018,4,92.267997742,4,3.2,1,2,,,,2,2,1,1,2,0000,62,9,1,2,1,0,1,1,1,1,0,0,1,0,0,2,0,0,2,2,1,2,2,1,2,0,0,1,1,,2,1,0,0,1,0,3000000,4,4,4,0,0,0,0,2,11752,8864,9492,2888,13624,9342,0,0,150,9342,0,150,0,0,0,9342,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,628,0,271,357,16512,3950,537,2888,1304,4090,100,458,333,1824,1028,3,2437,0,2437.078874,0,0,,3000000,3
2017,83790,2,2018,4,96.754096985,1,1.25,0,,,,,,1,1,,2,0000,62,9,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,2,1,2,2,2,2,0,0,2,2,,,,0,0,1,0,584627,4,2,2,0,0,0,0,2,4230,2497,2600,1733,4999,0,0,0,2600,0,0,2600,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,103,0,0,103,6732,1654,488,1733,1450,105,0,416,0,885,0,2,2487,0,2478.5863,0,8,,584627,3
2017,83808,2,2018,4,72.148399353,8,5.2,2,2,,2,1,5,3,2,1,2,0000,62,9,1,2,1,0,2,1,1,1,1,1,1,1,1,1,1,5,2,2,1,2,2,1,1,2,0,1,1,,2,2,0,2,1,0,3000000,4,4,4,0,0,0,0,4,29403,26515,28505,2888,17848,23141,0,0,5364,23141,0,864,0,4500,0,5517,0,17625,0,0,0,864,0,0,0,0,0,0,0,0,0,1990,0,944,1046,20736,3616,884,2888,2122,2043,1815,289,1453,4188,1437,2,12927,10056.581377,2703.912328,0,167,168995,2831005,3
2017,83816,2,2018,4,156.33070374,13,7.2,3,3,1,,,4,9,5,4,2,0000,62,9,1,2,1,0,1,1,0,2,2,0,1,0,0,3,0,0,2,2,1,2,2,1,2,0,0,1,2,,2,1,0,0,,0,,,8,8,1,0,2,2,1,15925,15925,16849,0,23704,15291,0,0,1558,15291,0,826,732,0,0,5406,0,9885,0,0,0,826,0,0,0,0,0,0,0,0,0,924,0,129,795,23704,7339,1882,2808,1218,127,0,2429,1220,6184,497,3,17128,11334.551464,5793.250756,0,0,,0,3
2017,83824,2,2018,4,167.97129822,8,5.2,2,,,,1,1,7,4,3,2,0000,62,9,1,2,1,0,1,1,0,1,0,0,1,0,0,2,0,1,2,2,1,2,2,1,2,0,0,1,2,,2,1,0,0,1,0,425426,4,3,3,0,0,0,0,2,14582,12381,13522,2201,4662,13372,0,0,150,13372,0,150,0,0,0,7547,0,5825,0,0,0,150,0,0,0,0,0,0,0,0,0,1141,0,381,760,6863,819,0,2201,1168,0,191,0,435,1892,157,3,7050,3983.6076302,2887.73093,178.612912,0,,425426,3
2017,83832,1,2018,4,254.54289246,2,2,1,,,,,,2,1,1,1,3000,11,1,2,5,5,0,1,1,1,1,0,0,1,0,1,2,1,2,2,2,1,2,1,2,2,1,1,2,1,1,2,1,0,0,1,0,1200000,3,4,4,0,0,0,0,8,19542,14876,19176,4666,9061,17380,0,399,1397,5408,0,1397,0,0,0,5408,0,0,11972,399,0,0,1397,0,0,0,0,0,0,0,0,4300,2363,982,955,13727,3357,1153,4786,1035,256,0,728,514,1856,43,1,3536,0,3421.397836,0,115,,1200000,1
2017,83840,11,2017,4,112.74530029,1,1.25,1,,,,,,1,1,,1,3000,11,1,2,5,5,1,0,0,1,1,0,1,1,1,1,1,1,1,2,2,1,2,2,2,2,0,0,2,2,,1,2,0,0,,2,,,3,3,0,0,0,0,10,24170,20322,28099,3848,5616,25103,2995,0,0,25103,0,0,0,0,0,25103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7777,5257,1375,1145,9465,334,0,3849,698,0,0,1035,647,2808,93,1,1061,0,1061.404181,0,0,,3000000,1
2017,83857,1,2018,4,133.25540161,2,2,0,,,,,,2,1,1,1,3000,11,1,2,5,5,1,0,0,1,1,1,1,1,0,1,1,0,0,2,2,2,2,1,2,2,0,0,2,2,1,2,,0,0,,0,,,3,3,1,0,2,1,4,10805,7227,7433,3578,2761,0,0,0,7433,0,0,7383,0,50,0,0,0,0,0,0,0,0,1896,0,0,5487,0,0,0,0,0,206,0,0,206,6339,0,0,3849,624,0,0,1021,274,570,0,2,5716,0,4008.431433,1572.041113,136,,0,1
2017,83865,2,2018,4,126.74169922,2,2,2,,,,,,2,1,1,1,3000,11,1,2,5,5,0,1,1,1,1,0,1,1,1,1,1,1,3,1,2,1,1,2,2,2,1,0,2,1,2,2,1,0,0,1,0,2163691,3,4,4,0,0,0,0,8,19456,14790,16254,4666,6408,8754,0,4000,3500,754,0,3500,0,0,0,0,754,0,8000,4000,0,0,3500,0,0,0,0,0,0,0,0,1464,790,468,206,11074,1283,0,5210,2014,0,0,801,767,800,200,3,3653,0,3421.397836,0,232,,2163691,1
2017,83873,1,2018,4,133.14250183,1,1.25,1,,,,,,1,,1,1,3000,11,1,2,5,5,0,1,1,0,1,0,1,1,1,1,1,1,3,2,2,2,2,2,2,2,1,0,2,1,1,1,1,0,0,,0,,,4,4,0,0,0,0,9,15902,11237,12857,4665,23270,8167,0,4689,0,3991,0,0,0,0,0,3991,0,0,4177,4689,0,0,0,0,0,0,0,0,0,0,0,1620,1183,140,297,27936,2183,1328,4778,1240,0,0,2918,1054,13890,544,1,2507,1498.9923996,1008.037491,0,0,,0,1
2017,83881,1,2018,4,90.82610321,1,1.25,1,,,,,,1,,1,1,3000,11,1,2,5,5,0,1,1,1,1,0,0,1,0,1,2,1,2,2,2,1,2,1,2,1,0,0,2,1,1,1,1,0,0,1,0,3500000,3,3.5,3,0,0,0,0,9,16188,12188,12584,4000,7061,2408,0,7483,2694,2408,0,2694,0,0,0,2408,0,0,0,7483,0,0,2694,0,0,0,0,0,0,0,0,396,180,20,196,11060,1144,51,4150,829,220,737,710,572,2648,0,1,1576,0,1559.493294,0,17,,3500000,1
2017,83899,1,2018,4,128.25,2,2,0,,,,,,2,1,1,1,3000,11,1,2,5,5,0,1,2,1,2,0,0,1,1,1,2,1,2,2,2,1,2,1,2,1,0,0,2,1,1,2,1,0,0,1,0,2756942,3,5,5,0,0,0,0,10,36585,30426,34314,6159,14577,0,5414,23991,4910,0,0,4910,0,0,0,0,0,0,0,23991,0,0,4910,0,0,0,0,0,0,0,0,3888,3496,0,392,20736,1924,675,9702,1165,0,0,1642,1671,796,3159,3,4019,0,4008.431433,0,11,,2756942,1
2017,83907,12,2017,4,199.61160278,3,2.65,1,,,,,,3,1,2,1,3000,11,1,2,5,5,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,1,2,2,2,2,0,0,2,2,1,,,0,0,1,0,2000000,3,3,2,0,0,0,0,8,24350,21784,22996,2566,18497,6369,0,2595,14032,6369,0,6447,7585,0,0,6369,0,0,0,2595,0,0,3653,0,0,0,0,0,0,2794,0,1212,813,7,392,21063,520,21,2566,6223,173,0,11389,0,50,121,4,14970,0,4897.8762777,10039.468521,33,,2000000,1
2017,83915,1,2018,4,136.18899536,1,1.25,1,,,,,,1,1,,1,3000,11,1,2,5,5,1,0,0,0,1,0,1,1,0,1,1,1,1,2,2,1,2,2,2,2,1,0,2,1,1,1,,0,0,1,0,6500000,3,3,3,0,0,0,0,10,20032,16183,19772,3849,3689,11964,5613,0,2195,0,0,2195,0,0,0,0,0,0,11964,0,0,0,2195,0,0,0,0,0,0,0,0,3589,2433,960,196,7538,1185,35,3849,658,0,0,284,71,1457,0,1,1958,0,1861.904542,0,96,,6500000,1
2017,83923,1,2018,4,113.55259705,6,4.25,2,3,1,,,4,2,1,1,1,3000,11,1,2,5,5,1,0,0,0,1,0,0,1,1,1,0,3,1,2,2,1,2,2,2,2,1,0,2,1,1,2,2,0,0,1,0,1700000,3,4,4,0,0,0,0,4,23418,18752,23964,4666,17094,23252,0,0,712,23252,0,712,0,0,0,19172,4079,0,0,0,0,712,0,0,0,0,0,0,0,0,0,5212,3133,1032,1047,21760,282,0,4666,1599,0,80,551,6630,7464,489,3,9778,6783.1345544,2994.4643104,0,0,437314,1262686,1
2017,83931,12,2017,4,158.51579285,4,3.2,2,2,,,,2,2,1,1,1,3000,11,1,2,5,5,1,0,0,1,1,0,0,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,,2,1,0,0,,0,,,3,2,1,0,2,2,1,8478,8478,8766,0,11848,2005,0,0,6761,0,0,6761,0,0,0,0,0,0,2005,0,0,337,0,0,0,1996,4428,0,0,0,0,288,0,138,150,11848,598,338,4491,788,0,699,1689,699,1590,957,1,5477,1695.7836386,2099.0898334,1572.041113,110,,0,1
2017,83949,12,2017,4,120.93669891,7,4.75,2,,3,2,,5,2,1,1,1,3000,11,1,2,5,5,0,1,1,0,1,0,0,1,1,0,0,1,1,2,2,1,2,2,2,1,0,0,2,1,1,2,,0,0,,1,,,4.5,4.5,1,0,2,2,2,17858,17858,18277,0,12752,6337,3393,0,8547,4441,0,6551,0,1996,0,2139,2302,0,1896,0,0,862,0,0,0,5689,0,0,0,0,0,419,0,109,310,12752,525,809,5188,979,456,200,1339,2191,535,529,4,12972,9267.749785,1998.2860843,1572.041113,134,270000,1230000,1
2017,83956,1,2018,4,179.55299377,2,2,0,,,,,,2,1,1,1,3000,11,1,2,5,5,0,1,1,1,1,0,1,1,0,1,2,1,1,1,2,1,1,1,2,2,0,0,2,1,1,2,1,0,0,,0,,,4,4,1,0,3,2,3,8139,8139,8829,0,13890,0,0,4589,4240,0,0,4240,0,0,0,0,0,0,0,4589,0,0,4240,0,0,0,0,0,0,0,0,690,298,0,392,13890,1828,742,6001,1348,27,0,1965,260,1719,0,2,4623,0,4465.01312,0,158,,0,1
2017,83964,2,2018,4,162.38330078,10,6,1,1,2,2,1,6,4,1,3,2,0000,62,9,1,2,1,1,1,0,1,1,0,0,1,0,1,2,1,1,2,2,1,2,2,1,1,0,0,1,1,,2,2,0,0,1,0,348953,4,4,4,0,0,0,0,1,11349,8993,9907,2356,12963,8893,0,0,1014,8893,0,1014,0,0,0,8893,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,0,914,0,374,540,15319,2225,468,2356,1526,119,1684,991,53,3726,2171,2,13608,10056.581377,3551.849746,0,0,150173,198780,3
2017,83972,2,2018,4,546.29119873,3,2.65,1,1,,,,1,2,1,1,2,0000,62,9,1,2,1,0,1,1,1,1,0,1,1,0,0,1,1,1,2,2,1,2,2,1,1,0,0,1,2,,2,1,0,0,,0,,,3,3,0,0,0,0,2,8341,6483,6785,1858,11656,6635,0,0,150,6635,0,150,0,0,0,6635,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,302,0,81,221,13513,2611,1162,1857,1802,180,351,0,1494,3404,652,3,4738,2973.7537256,1689.945205,0,74,60000,0,3
2017,83980,1,2018,4,141.30589294,2,2,0,,,,,,2,1,1,1,3000,11,1,2,5,5,0,1,1,0,1,1,0,1,0,0,0,2,4,2,2,1,2,2,2,2,0,0,2,2,,2,,0,0,1,0,2161527,3,4,4,0,0,0,0,3,9247,4581,4932,4666,14906,0,0,3535,1397,0,2338,1397,0,0,0,0,0,0,0,1197,0,0,1397,0,0,0,0,0,0,0,0,351,78,67,206,19572,1080,462,4666,888,10374,0,225,0,564,1314,6,8437,0,4008.431433,4233.713704,195,,2161527,1
2017,83998,1,2018,4,126.88339996,7,4.75,1,1,1,2,2,6,1,1,,1,3000,11,1,2,5,5,0,1,2,1,1,1,2,1,1,1,0,1,1,2,1,1,1,2,2,1,0,0,2,1,1,1,1,1,0,,0,,,9,9,1,0,2,2,2,12845,12845,13469,0,66048,6485,0,0,6984,0,0,0,0,6984,0,0,0,0,6485,0,0,0,0,0,0,0,0,0,0,0,0,624,154,255,215,66048,2201,19,6388,3838,131,0,504,3649,3341,45976,3,14445,12541.196608,1903.4119675,0,0,679993,0,1
2017,84004,1,2018,4,210.53469849,5,3.75,0,,,1,,1,4,3,1,2,3000,11,1,2,5,5,0,1,0,1,1,0,0,1,0,0,1,0,1,2,2,1,2,2,1,2,0,0,1,2,,2,,0,0,1,0,1500000,4,4,4,0,0,0,0,1,8476,3868,4340,4608,3946,0,0,0,4340,0,0,4340,0,0,0,0,0,0,0,0,0,150,0,0,0,0,4190,0,0,0,0,472,0,111,361,8554,780,741,4608,1142,0,0,183,581,322,196,2,9780,5458.3689562,1915.2712322,2406.06039,0,,1500000,3
2017,84012,12,2017,4,168.9683075,7,4.75,3,,,1,,1,6,2,4,1,3000,11,1,2,5,5,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,1,2,2,2,2,0,0,2,2,1,2,,0,0,1,0,2770741,3,5.5,5.5,0,0,0,0,2,16442,10283,11058,6159,9197,4733,0,0,6325,4733,0,337,1996,3992,0,1825,0,2908,0,0,0,337,0,0,0,0,0,0,0,0,0,775,0,104,671,15356,904,30,6159,902,0,300,20,4536,1510,996,4,8595,5458.3689562,3136.7754852,0,0,,2770741,1
2017,84020,12,2017,4,320.74090576,3,2.65,3,,,,,,3,1,2,1,3000,11,1,2,5,5,0,1,2,1,1,1,0,1,0,0,1,1,4,2,1,1,2,2,1,2,1,0,2,1,1,2,1,0,0,1,1,3847998,3,6,4,0,0,0,0,10,38141,34035,41807,4106,10267,34123,7685,0,0,34123,0,0,0,0,0,719,0,33403,0,0,0,0,0,0,0,0,0,0,0,0,0,7772,4573,1593,1606,14373,1498,94,5355,1958,250,1658,1709,53,712,1085,3,2324,0,2324.4158608,0,0,1933777,3414221,1
2017,84038,12,2017,4,256.3086853,1,1.25,0,,,,,,1,,1,1,3000,11,1,2,5,5,1,0,0,1,1,0,0,1,0,0,1,1,0,2,2,1,2,1,1,2,0,0,2,1,1,1,,0,0,,0,,,2,2,1,0,1,2,2,3801,3801,4067,0,2621,0,0,1073,2994,0,0,2994,0,0,0,0,0,0,0,1073,0,0,2994,0,0,0,0,0,0,0,0,266,70,0,196,2621,0,0,1102,221,0,0,1174,1,124,0,6,2800,0,1559.493294,1007.795057,233,,0,1
