s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_3,nefashot4_5,nefashot6_11,nefashot12_15,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,value_car,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,dirotBaalutLoGarim,religion
2014,9787,4,2014,2,269.19241333,2,2,1,,,,,,2,,2,1,4000,31,3,,4,3,4,0,1,0,1,1,0,0,1,0,1,1,1,2,1,2,2,2,2,1,0,0,2,1,1,2,1,0,1,2,450000,6,3,3,0,0,0,0,7,16156,13850,15479,2306,21218,5865,0,9613,0,5865,0,0,0,0,0,5865,0,0,0,9613,0,0,0,0,0,0,0,0,0,1629,1214,120,295,23524,2162,175,2345,592,1050,8806,379,642,6449,924,1,0,1
2014,9795,4,2014,2,154.10479736,2,2,0,,,,,,2,1,1,2,0000,25,9,,2,3,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,0,0,1,2,1,,,0,1,2,613862,1,3,3,0,0,0,0,2,4943,3156,3362,1787,2678,0,0,0,3362,0,0,3362,0,0,0,0,0,0,0,0,0,0,3362,0,0,0,0,0,0,206,0,0,206,4465,637,285,1787,1613,0,0,91,18,34,0,3,0,3
2014,9803,4,2014,2,235.56680298,5,3.75,3,,,,1,1,4,2,2,2,0000,25,9,,2,3,3,1,1,0,0,1,1,0,1,0,0,1,1,1,0,2,2,2,1,2,0,0,1,2,,2,1,0,1,2,360843,4,2,2,0,0,0,0,5,20488,18884,19528,1604,9249,16377,0,0,3151,16377,0,3151,0,0,0,5539,0,10838,0,0,0,141,0,0,0,3011,0,0,0,644,6,115,523,10853,2317,841,1604,997,18,0,334,497,2049,2197,2,0,3
2014,9811,4,2014,2,266.88729858,4,3.2,0,1,,,2,3,1,,1,2,0000,25,9,,2,3,3,1,0,0,1,1,1,0,0,0,1,1,1,1,0,2,2,2,1,2,1,0,1,1,1,2,,0,,2,,,4,4,1,0,2,2,1,3530,3530,3633,0,23636,0,0,0,3633,0,0,3633,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,853,2358,103,0,0,103,23636,2660,906,1502,1075,13470,283,0,2201,1085,455,2,0,3
2014,9829,4,2014,2,91.843200684,2,2,0,,,,,,2,1,1,2,0000,25,9,,2,3,3,1,0,0,1,2,1,0,1,0,1,0,0,0,0,2,2,2,2,1,0,0,2,2,1,1,1,0,1,2,613862,4,3,3,0,0,0,0,3,6884,5097,5200,1787,10095,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,5200,0,0,0,103,0,0,103,11882,3568,875,1787,932,530,0,771,44,2029,1346,3,0,3
2014,9837,4,2014,2,134.40759277,3,2.65,0,,,,1,1,2,1,1,2,0000,25,9,,2,3,3,0,1,1,0,1,0,0,1,0,0,1,0,1,1,2,2,2,1,2,0,0,1,2,,2,1,0,1,2,1135276,4,4,4,0,0,0,0,1,6198,4212,4315,1986,8613,0,0,0,4315,0,0,4315,0,0,0,0,0,0,0,0,0,0,0,0,0,4315,0,0,0,103,0,0,103,10599,2683,989,1986,1219,126,0,706,222,949,1719,2,0,3
2014,9845,4,2014,2,246.63569641,4,3.2,2,,,,2,2,2,1,1,1,6500,32,5,,3,4,3,0,1,1,1,1,0,1,1,0,0,1,0,2,1,2,2,1,2,1,1,0,2,1,1,2,1,0,1,2,1200000,2,4,4,0,0,0,0,6,22120,19094,22205,3026,13880,21924,0,0,281,21924,0,281,0,0,0,9234,12689,0,0,0,0,281,0,0,0,0,0,0,0,3111,1411,812,888,16906,1963,338,3026,1064,198,306,916,1852,6556,688,1,0,1
2014,9852,4,2014,2,307.86801147,1,1.25,1,,,,,,1,,1,3,4000,31,3,,4,3,4,1,0,0,1,1,1,0,1,1,0,2,1,1,1,2,2,2,2,2,1,0,1,1,1,1,1,0,1,2,550000,1,2,2,0,0,0,0,5,6851,5146,5556,1705,4213,4250,0,0,1306,0,0,470,0,836,0,0,0,0,4250,0,0,0,0,0,0,0,0,0,470,410,0,281,129,5918,96,78,1705,642,482,163,685,192,1462,412,2,0,2
2014,9860,3,2014,1,378.29238892,1,1.25,0,,,,,,1,,1,1,4000,31,3,,4,3,4,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,2,1,2,2,0,0,2,2,1,1,,0,,2,,,2,2,1,0,1,2,2,3367,3367,3562,0,2763,0,0,862,2700,0,862,2700,0,0,0,0,0,0,0,0,0,0,2700,0,0,0,0,0,0,195,0,0,195,2763,314,83,200,104,0,0,1844,66,152,0,1,0,1
2014,9878,2,2014,1,293.16110229,1,1.25,0,,,,,,1,,1,1,0000,23,6,1,3,3,2,1,0,0,1,1,1,0,1,0,0,1,0,0,1,2,2,1,2,2,0,0,2,2,1,1,,0,1,2,527409,1,3,3,0,0,0,0,2,4147,2297,2399,1850,2925,0,0,0,2399,0,0,2399,0,0,0,0,0,0,0,0,0,0,2399,0,0,0,0,0,0,102,0,0,102,4775,1055,447,1850,707,0,436,200,19,57,5,6,0,1
2014,9886,2,2014,1,258.04568481,1,1.25,0,,,,,,1,,1,1,0000,23,6,1,3,3,2,1,0,0,1,1,0,0,1,0,0,1,0,0,1,2,2,2,2,2,0,0,1,2,1,1,,0,,2,,,3,3,1,0,1,2,1,2626,2626,2819,0,1586,0,0,0,2819,0,0,2819,0,0,0,0,0,0,0,0,0,0,2819,0,0,0,0,0,0,193,0,0,193,1586,292,68,266,325,0,0,332,18,202,83,5,0,1
2014,9894,3,2014,1,103.75730133,6,4.25,2,,,2,1,3,3,2,1,1,0000,23,6,1,3,3,2,0,1,1,1,1,1,0,1,1,0,0,0,1,3,2,2,2,2,2,0,0,2,2,1,2,,0,1,2,400000,1,4,4,0,0,0,0,4,18294,16190,19317,2104,5903,18897,0,0,421,18897,0,421,0,0,0,13881,5015,0,0,0,0,421,0,0,0,0,0,0,0,3127,1580,698,849,8007,2022,466,2104,1065,60,362,422,924,541,43,4,0,1
2014,9902,2,2014,1,145.87910461,2,2,0,,,,,,2,1,1,1,0000,23,6,1,3,3,2,1,0,0,1,1,0,0,1,0,1,1,0,0,1,2,2,1,1,1,0,0,2,2,,2,,0,,2,,,2,2,1,0,1,2,1,3454,3454,3899,0,2943,0,0,0,3899,0,0,3899,0,0,0,0,0,0,0,0,0,0,3899,0,0,0,0,0,0,445,0,63,382,2943,830,326,131,301,92,0,949,141,174,0,6,0,1
2014,9910,3,2014,1,163.58850098,3,2.65,1,,,,,1,2,2,,1,0000,23,6,1,3,3,2,0,1,1,1,1,0,1,1,1,1,2,1,2,4,2,2,2,1,1,2,1,2,1,,2,1,0,1,2,795217,3,4,4,0,0,0,0,2,7136,3614,4106,3522,7999,3825,0,0,281,0,0,281,0,0,0,0,0,0,3825,0,0,281,0,0,0,0,0,0,0,492,0,273,219,11521,2232,1033,2104,1484,310,1709,559,342,1727,22,3,0,1
2014,9928,2,2014,1,245.26980591,4,3.2,3,,,,,1,3,,3,1,0000,23,6,1,3,3,2,1,0,0,1,1,0,0,1,0,1,1,1,1,1,2,2,1,2,2,0,0,2,1,1,2,,0,,2,,,3,3,1,0,1,2,3,11328,11328,11726,0,5181,10726,0,0,1000,10726,0,940,60,0,0,5817,0,4909,0,0,0,140,0,0,0,800,0,0,0,398,0,72,326,5181,915,284,704,1060,33,0,772,385,883,147,2,0,1
2014,9936,2,2014,1,226.69540405,1,1.25,0,,,,,,1,,1,1,0000,23,6,1,3,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2,1,2,2,0,0,2,2,1,,,0,,2,,,1,1,1,0,1,2,2,3674,3674,3867,0,2045,0,0,1008,2859,0,1008,2859,0,0,0,0,0,0,0,0,0,0,2859,0,0,0,0,0,0,193,0,0,193,2045,523,207,90,405,33,0,362,293,89,44,1,0,1
2014,9944,3,2014,1,479.78201294,4,3.2,3,,,,,,4,2,2,1,9100,24,5,1,3,2,2,1,0,0,2,1,0,0,1,0,0,0,0,1,1,2,2,2,2,2,0,0,2,1,1,2,1,0,1,2,1028904,3,4,4,0,0,0,0,5,19312,16028,16614,3284,3615,11103,0,0,5511,8127,0,5511,0,0,0,4083,0,4045,2975,0,0,0,0,0,0,5511,0,0,0,586,0,230,356,6899,1368,253,3284,789,17,0,0,0,1166,22,3,0,1
2014,9951,3,2014,1,390.79989624,5,3.75,2,,,1,,2,3,2,1,1,4000,31,3,,4,3,4,0,1,1,1,1,0,0,1,1,1,5,0,4,3,2,2,1,2,1,1,1,2,1,1,2,1,0,,2,,,5,5,0,0,0,0,4,19037,15369,17683,3668,16133,14397,0,0,3286,12228,0,3286,0,0,0,605,0,11622,2169,0,0,281,0,0,0,3006,0,0,0,2314,1036,588,690,19801,2396,1512,4178,3134,506,0,3021,2051,2565,439,1,0,1
2014,9969,3,2014,1,366.31369019,3,2.65,2,,,,,,3,1,2,1,6800,31,5,,3,3,3,0,1,1,1,1,1,1,1,1,0,3,0,1,2,2,2,1,2,2,0,0,2,1,1,2,2,0,1,2,1000000,2,5,5,0,0,0,0,6,17058,13973,18213,3085,6762,18213,0,0,0,18213,0,0,0,0,0,404,0,17809,0,0,0,0,0,0,0,0,0,0,0,4240,2564,889,787,9847,1187,341,3085,1555,77,49,0,415,3138,0,1,0,1
2014,9977,4,2014,2,273.64318848,2,2,0,,,,,,2,1,1,1,4000,31,3,,4,3,4,0,1,2,1,1,1,1,1,1,1,2,1,1,3,2,2,1,2,2,0,0,2,1,1,2,1,0,1,2,1250000,2,5,5,0,0,0,0,9,22863,19195,21607,3668,19888,0,0,17091,4516,0,0,4516,0,0,0,0,0,0,0,17091,0,0,4516,0,0,0,0,0,0,2412,2018,0,394,23556,1446,627,3676,1712,1036,782,1877,1114,10162,1123,3,0,1
2014,9985,4,2014,2,245.40629578,1,1.25,0,,,,,,1,,1,3,0000,24,6,1,3,2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,1,2,2,0,0,2,2,1,1,,0,,2,,,3,3,0,0,0,0,3,4807,2687,2790,2120,1417,0,0,0,2790,0,0,2790,0,0,0,0,0,0,0,0,0,0,2790,0,0,0,0,0,0,103,0,0,103,3538,486,47,2120,162,0,288,89,268,78,0,1,0,2
2014,9993,3,2014,1,517.31750488,3,2.65,1,,,,,,3,1,2,2,0000,25,9,,2,3,3,0,1,1,1,1,1,1,1,1,1,3,1,3,3,2,2,2,1,2,0,0,1,1,1,2,2,0,1,1,600000,4,5,5,0,0,0,0,10,47100,44329,64486,2771,21362,49252,9382,5851,0,0,0,0,0,0,0,0,0,0,49252,5851,0,0,0,0,0,0,0,0,0,20157,13392,4612,2153,24133,1366,989,2771,1964,148,0,457,2514,13854,70,2,8,3
2014,10009,3,2014,1,179.1085968,3,2.65,0,,,,1,1,2,1,1,1,3000,11,1,,2,5,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,2,2,2,0,0,2,2,1,1,,0,1,2,1443366,3,3,3,0,0,0,0,2,8356,4684,4850,3672,4583,0,0,0,4850,0,0,4850,0,0,0,0,0,0,0,0,0,140,0,0,0,4709,0,0,0,166,0,63,103,8255,1173,137,3672,749,12,261,897,1023,305,25,3,0,1
2014,10017,3,2014,1,283.0249939,2,2,0,,,,,,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,1,0,1,0,1,2,1,1,1,1,2,1,2,2,1,0,2,1,1,1,1,0,1,2,2200000,3,4,4,0,0,0,0,10,33775,29487,30861,4288,13036,0,0,15029,15831,0,0,5010,10821,0,0,0,0,0,0,15029,0,0,5010,0,0,0,0,0,0,1374,984,0,390,17324,1969,137,4415,6796,0,302,2494,367,686,159,1,0,1
2014,10025,3,2014,1,130.06469727,7,4.75,2,2,,3,,5,2,1,1,1,3000,11,1,,2,5,5,0,1,1,1,1,0,1,1,1,1,0,0,1,1,2,1,2,2,2,0,0,2,1,1,2,1,0,1,2,3500000,3,4,4,0,0,0,0,5,25404,21116,27133,4288,17449,26431,0,0,701,26431,0,701,0,0,0,20894,5538,0,0,0,0,701,0,0,0,0,0,0,0,6017,3765,1136,1116,21737,4772,639,4288,4029,364,679,1280,1927,2265,1493,3,0,1
2014,10033,3,2014,1,97.454399109,4,3.2,1,2,,,,2,2,1,1,1,3000,11,1,,2,5,5,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,1,2,2,2,0,0,2,2,,2,,0,,1,,,3,3,1,0,2,2,9,32457,32457,35014,0,11161,14326,3306,0,17381,14326,0,13323,4058,0,0,14326,0,0,0,0,0,281,0,0,0,0,0,0,13042,2557,1174,667,716,11161,920,293,4510,1094,22,107,120,1934,460,1701,4,1,1
2014,10041,3,2014,1,150.93089294,1,1.25,0,,,,,,1,1,,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,2,2,0,0,2,2,1,,,0,,2,,,1,1,1,0,3,2,1,2798,2798,2901,0,1861,0,0,0,2901,0,0,2901,0,0,0,0,0,0,0,0,0,0,2901,0,0,0,0,0,0,103,0,0,103,1861,853,107,242,91,0,0,139,238,191,0,1,0,1
2014,10058,3,2014,1,281.38009644,3,2.65,2,1,,,,1,2,1,1,1,3000,11,1,,2,5,5,0,1,0,1,1,0,0,1,0,2,2,0,2,2,2,2,2,2,1,1,0,1,1,1,2,2,0,,1,,,3,3,1,0,3,2,7,20464,20464,22652,0,17310,18303,4208,0,140,18303,0,140,0,0,0,10237,8066,0,0,0,0,140,0,0,0,0,0,0,0,2188,912,566,710,17310,1512,426,1503,1354,536,83,367,2736,8715,77,6,1,1
2014,10066,3,2014,1,128.95970154,4,3.2,0,2,,,,2,2,1,1,1,3000,11,1,,2,5,5,0,1,1,1,1,0,0,1,0,0,0,0,0,1,2,2,2,2,1,0,0,2,2,,2,,0,,1,,,2.5,2.5,1,0,2,2,1,6269,6269,6393,0,6018,0,3407,0,2986,0,0,281,2004,701,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,124,0,21,103,6018,320,0,3870,805,142,151,150,0,311,267,4,1,1
2014,10074,2,2014,1,217.32139587,7,4.75,1,2,1,2,,5,2,1,1,1,3000,11,1,,2,5,5,1,0,0,1,1,0,0,1,1,1,0,0,1,1,2,2,2,2,1,0,0,2,2,,2,1,0,,1,,,3,3,1,0,3,2,1,7590,7590,7740,0,6780,1043,2999,0,3699,1043,0,700,1999,1000,0,1043,0,0,0,0,0,700,0,0,0,0,0,0,0,150,0,17,133,6780,1728,566,1005,566,86,331,620,534,1313,33,4,1,1
2014,10082,2,2014,1,404.3493042,1,1.25,1,,,,,,1,,1,1,3000,11,1,,2,5,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,0,0,2,1,,1,,0,,2,,,3,1,1,0,2,2,3,4331,4331,4497,0,8187,4497,0,0,0,4497,0,0,0,0,0,4497,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,19,147,8187,1657,218,1458,170,50,388,766,0,3369,112,3,0,1
2014,10090,2,2014,1,159.31669617,4,3.2,1,2,,,,2,2,1,1,1,3000,11,1,,2,5,5,0,1,1,0,1,0,0,1,1,0,0,0,2,0,2,2,2,2,2,0,0,2,2,,2,,0,,2,,,3,3,1,0,2,2,1,3916,3916,4075,0,6905,2564,0,0,1511,2564,0,280,1231,0,0,2564,0,0,0,0,0,280,0,0,0,0,0,0,0,159,0,18,141,6905,1301,34,3719,643,0,0,16,333,398,461,4,0,1
2014,10108,3,2014,1,411.41500854,4,3.2,1,,,,1,1,3,2,1,2,0000,11,9,,1,3,3,0,1,1,0,1,0,0,1,1,0,1,0,1,0,2,2,2,2,2,0,0,1,1,1,1,1,0,1,2,869975,4,3,3,0,0,0,0,2,8206,5391,5644,2815,16425,494,0,0,5150,494,0,5150,0,0,0,494,0,0,0,0,0,140,0,0,0,5010,0,0,0,253,0,17,236,19240,8775,750,2815,1076,430,1018,565,147,1147,2517,3,0,3
2014,10116,3,2014,1,437.06210327,4,3.2,2,,,,,1,3,2,1,2,0000,11,9,,1,3,3,0,1,1,1,1,0,1,1,1,1,1,0,2,2,2,2,2,2,1,1,0,1,1,1,2,2,0,1,2,1000000,4,4,4,0,0,0,0,5,19442,15907,18283,3535,19837,18143,0,0,140,18143,0,140,0,0,0,7039,11104,0,0,0,0,140,0,0,0,0,0,0,0,2376,952,619,805,23372,3504,505,3535,2986,307,945,120,4478,6534,459,3,0,3
2014,10124,4,2014,2,251.08239746,1,1.25,0,,,,,,1,,1,1,0000,24,6,1,2,2,2,1,1,0,1,1,0,0,1,0,1,1,1,0,1,2,2,1,2,2,1,0,2,2,1,1,,0,,2,,,1,1,1,3,1,2,3,4403,2680,2783,1723,3847,0,0,0,2783,0,0,2783,0,0,0,0,0,0,0,0,0,0,2783,0,0,0,0,0,0,103,0,0,103,5245,1563,1027,1628,123,64,44,100,156,300,239,1,0,1
2014,10132,3,2014,1,185.42129517,4,3.2,2,,,,,,4,3,1,2,0000,25,9,,2,3,3,0,1,1,0,2,1,1,1,1,1,1,1,0,1,2,2,2,1,1,1,0,1,2,1,2,1,0,1,2,1134162,4,4,4,0,0,0,0,7,26205,24219,26838,1986,12681,12510,4509,5511,4308,12510,0,4308,0,0,0,6732,0,5778,0,5511,0,0,4308,0,0,0,0,0,0,2619,1832,161,626,14667,3778,1056,3489,1919,84,0,641,318,2457,926,1,0,3
2014,10140,3,2014,1,278.32540894,4,3.2,2,1,,1,,2,2,1,1,2,0000,25,9,,2,3,3,0,1,1,0,1,0,1,1,1,2,2,1,1,2,2,2,2,1,2,1,0,1,1,1,2,1,0,1,2,500000,4,4,4,0,0,0,0,3,12535,10549,11469,1986,13473,8085,0,0,3384,8085,0,3384,0,0,0,7439,646,0,0,0,0,281,0,0,0,0,3103,0,0,920,338,180,402,15459,975,290,2980,968,2032,0,140,2129,5515,429,1,0,2
2014,10157,4,2014,2,244.76460266,2,2,0,,,,,,2,1,1,1,0000,24,10,,3,2,2,0,1,1,1,2,0,1,1,0,1,2,0,1,4,2,2,1,2,1,0,0,2,1,1,2,1,0,1,1,2290744,4,6,6,0,0,0,0,9,24850,19260,20701,5590,8071,0,2007,14009,4685,0,0,4685,0,0,0,0,0,0,0,14009,0,0,4685,0,0,0,0,0,0,1441,1047,0,394,13661,974,223,5758,1177,84,0,1636,867,1926,1018,1,1,1
2014,10165,4,2014,2,237.9828949,2,2,0,,,,,,2,1,1,1,0000,24,10,,3,2,2,0,1,1,1,1,0,0,1,0,0,1,0,0,2,2,2,1,2,2,0,0,2,2,1,1,1,0,1,1,2290744,4,6,6,0,0,0,0,9,21181,15591,16539,5590,4563,0,4516,8517,3506,0,0,3506,0,0,0,0,0,0,0,8517,0,0,3506,0,0,0,0,0,0,948,554,0,394,10153,573,50,5590,1654,0,0,280,248,1666,91,2,2,1
2014,10173,4,2014,2,276.32980347,2,2,1,,,,,,2,1,1,1,0000,24,10,,3,2,2,1,0,0,1,1,0,1,1,1,1,2,1,1,1,2,2,1,2,2,1,0,2,2,1,2,2,0,1,1,3440906,4,5,5,0,0,0,0,10,39380,33751,48760,5629,17556,40229,2509,3814,2208,40229,0,2208,0,0,0,40229,0,0,0,3814,0,0,2208,0,0,0,0,0,0,15009,10362,2455,2192,23185,2854,1539,5883,2639,953,852,5992,1057,293,1123,1,1,1
2014,10181,4,2014,2,124.86579895,2,2,0,,,,,,2,1,1,1,0000,24,10,,3,2,2,0,1,1,1,2,0,1,1,1,0,4,0,2,4,2,2,1,2,1,1,0,2,1,1,2,2,0,1,1,3440906,4,5,5,0,0,0,0,10,29022,23432,25391,5590,27934,0,2509,19068,3814,0,0,3814,0,0,0,0,0,0,0,19068,0,0,3814,0,0,0,0,0,0,1959,1565,0,394,33524,3699,2020,5933,5836,3032,0,2391,2942,5755,1916,1,1,1
2014,10199,2,2014,1,369.79940796,2,2,1,,,,,,2,,2,1,0000,11,6,2,4,4,3,1,0,0,1,1,1,0,1,0,0,1,0,1,0,2,1,2,1,2,0,0,2,1,1,1,,0,1,1,1200000,1,3.5,3.5,0,0,0,0,7,15360,11173,12124,4187,4840,7426,2999,0,1699,7426,0,1699,0,0,0,7426,0,0,0,0,0,0,0,1699,0,0,0,0,0,951,829,20,102,9027,401,44,4187,3921,0,0,37,35,402,0,3,1,1
2014,10207,2,2014,1,113.02670288,5,3.75,2,,,1,1,3,2,1,1,1,0000,11,6,2,4,4,3,0,1,1,1,1,1,1,1,1,1,3,1,3,1,2,2,1,2,2,1,1,2,1,1,2,2,0,1,2,2000000,1,4,4,0,0,0,0,6,24972,20785,25814,4187,17191,25362,0,0,452,25362,0,452,0,0,0,18038,7324,0,0,0,0,452,0,0,0,0,0,0,0,5029,2894,1070,1065,21378,1252,333,4295,1409,3657,0,417,1091,8724,199,1,0,1
2014,10215,2,2014,1,237.2480011,2,2,0,,,,,,2,1,1,1,0000,11,6,2,4,4,3,0,1,1,1,1,0,1,1,1,1,2,0,0,2,2,1,1,2,2,0,0,2,2,1,2,1,0,1,2,1600000,2,3,3,0,0,0,0,9,21141,17563,18846,3578,5228,0,30,12398,6418,0,0,4698,1719,0,0,0,0,0,0,12398,0,0,4698,0,0,0,0,0,0,1283,810,0,473,8806,1273,248,3695,1341,0,0,1102,288,843,17,1,0,1
2014,10223,2,2014,1,429.35321045,6,4.25,2,2,,1,,3,3,1,2,1,0000,11,6,2,4,4,3,0,1,1,1,1,1,0,1,1,0,3,1,1,2,2,1,1,2,1,3,0,2,1,1,2,1,0,1,2,2000000,4,5,5,0,0,0,0,3,16174,10827,11873,5347,17076,9270,30,0,2573,7230,0,2573,0,0,0,7230,0,0,2040,0,0,373,0,2199,0,0,0,0,0,1046,315,301,430,22423,2515,507,5347,4157,1519,153,333,2749,4064,1080,2,0,1
2014,10231,3,2014,1,156.23950195,1,1.25,1,,,,,,1,,1,2,0000,11,9,,1,3,3,0,1,0,1,1,0,0,1,0,0,1,0,0,0,2,2,2,1,2,0,0,2,2,1,1,1,0,1,2,1268893,5,2,2,0,0,0,0,4,5679,3582,3732,2097,2378,1054,0,0,2678,1054,0,2678,0,0,0,1054,0,0,0,0,0,0,0,0,0,0,2678,0,0,150,0,17,133,4475,62,0,2097,881,0,0,50,35,1240,109,3,0,3
2014,10249,3,2014,1,165.21679688,6,4.25,0,,,,1,3,3,1,2,2,0000,11,9,,1,3,3,0,1,1,0,1,1,0,1,1,1,0,0,0,0,2,2,2,2,2,0,0,2,2,1,2,,0,1,2,1000000,4,4,4,0,0,0,0,1,6366,2831,3058,3535,4540,0,0,0,3058,0,0,3058,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,2605,0,227,0,21,206,8075,992,476,3535,575,0,784,33,916,703,61,3,0,3
2014,10256,3,2014,1,147.29190063,2,2,0,,,,,,2,1,1,2,0000,11,9,,1,3,3,0,1,0,0,1,0,0,1,0,1,1,0,0,0,2,2,2,2,2,0,0,1,2,1,,,0,1,2,1268893,4,2,2,0,0,0,0,1,4685,2588,2886,2097,293,0,0,0,2886,0,0,2385,0,501,0,0,0,0,0,0,0,0,1202,0,0,1182,0,0,0,298,0,0,298,2390,0,0,2097,235,0,0,0,18,40,0,1,0,3
2014,10264,3,2014,1,599.67321777,5,3.75,0,,,,,,5,2,3,2,0000,11,9,,1,3,3,0,1,1,1,1,1,1,1,0,1,2,0,1,3,2,2,2,2,1,0,0,1,1,1,2,1,0,,1,,,3,3,0,0,0,0,2,11065,8250,8817,2815,24664,0,0,0,8817,0,0,8817,0,0,0,0,0,0,0,0,0,0,1804,0,0,7014,0,0,0,567,0,63,504,27479,5097,974,2815,1795,333,850,836,18,7983,6778,2,1,3
2014,10272,3,2014,1,437.10879517,5,3.75,1,2,1,,,3,2,1,1,2,0000,11,9,,1,3,3,0,1,1,0,1,0,0,1,0,1,1,1,1,2,2,2,2,2,2,1,0,1,2,,2,2,0,1,1,1391960,4,4,4,0,0,0,0,3,14549,11014,12011,3535,15852,9085,2505,0,421,9085,0,421,0,0,0,9085,0,0,0,0,0,421,0,0,0,0,0,0,0,997,367,279,351,19387,2230,432,3685,1396,432,2976,220,2729,3624,1664,3,1,3
2014,10280,3,2014,1,91.913696289,7,4.75,2,1,,1,1,5,2,1,1,1,0000,29,8,,3,1,1,1,0,0,1,1,1,0,1,1,1,2,1,1,1,2,2,2,2,2,0,0,2,2,,2,,0,,2,,,4,4,1,0,1,2,1,9107,9107,9446,0,9980,6838,0,0,2608,6838,0,733,1875,0,0,6524,0,314,0,0,0,733,0,0,0,0,0,0,0,339,0,116,223,9980,2002,451,0,1289,0,257,10,2807,1807,1357,6,0,1
2014,10298,3,2014,1,118.77269745,6,4.25,1,1,1,2,,4,2,1,1,1,0000,29,8,,3,1,1,0,1,1,1,1,0,0,1,1,1,1,0,2,3,2,2,2,1,1,1,0,2,1,1,2,1,0,1,2,650000,3,4,4,0,0,0,0,3,14988,12258,15146,2730,9939,14585,0,0,561,9575,0,561,0,0,0,9575,0,0,5010,0,0,561,0,0,0,0,0,0,0,2888,1615,646,627,12669,2003,491,2855,1094,174,219,1964,1257,2242,370,3,0,1
2014,10306,3,2014,1,187.19059753,5,3.75,2,,1,1,1,3,2,1,1,1,0000,29,8,,3,1,1,0,1,1,1,1,0,0,1,1,0,5,1,2,5,2,1,1,2,1,1,0,2,1,1,2,1,0,1,2,900000,2,5,5,0,0,0,0,4,16665,13365,14200,3300,14216,12212,0,0,1989,12145,0,421,898,670,0,6987,5158,0,67,0,0,421,0,0,0,0,0,0,0,835,275,153,407,17479,4187,760,3263,1273,244,255,668,977,5017,836,2,0,1
2014,10314,3,2014,1,118.58029938,4,3.2,2,1,1,,,2,2,1,1,1,0000,29,8,,3,1,1,0,1,1,1,1,0,0,1,0,1,2,0,2,3,2,2,1,2,1,0,0,2,1,1,2,1,0,,2,,,4,4,1,0,2,2,3,13017,13017,16306,0,14404,16026,0,0,281,15406,0,281,0,0,0,14726,681,0,619,0,0,281,0,0,0,0,0,0,0,3289,1832,691,766,14404,2352,312,2877,765,579,69,127,1169,5796,359,1,0,1
2014,10322,3,2014,1,110.76570129,4,3.2,2,,,,1,1,3,1,2,1,0000,31,6,,4,3,3,0,1,1,1,1,0,1,1,1,0,5,0,2,4,2,2,1,2,1,1,1,2,1,1,2,2,0,1,2,1200000,3,4,4,0,0,0,0,6,19550,16547,19172,3003,29400,19032,0,0,140,19032,0,140,0,0,0,11378,7654,0,0,0,0,140,0,0,0,0,0,0,0,2625,1095,681,849,32403,1747,370,2960,6629,5764,121,4956,2449,6502,906,1,0,1
2014,10330,3,2014,1,104.40409851,3,2.65,1,,,,1,1,2,1,1,3,0000,32,7,2,2,3,2,0,1,1,1,2,0,0,1,0,0,2,0,2,0,2,2,1,2,2,0,0,2,1,1,2,1,0,,1,,,4,4,1,0,2,2,4,12048,12048,12305,0,14409,4382,0,1303,6620,4382,1303,4749,1871,0,0,4382,0,0,0,0,0,140,0,0,4609,0,0,0,0,257,0,18,239,14409,1957,272,3016,778,137,0,310,1643,5032,1265,6,1,5
