s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300301,c300319,c300327,c300335,c300343,c300400,c300418,c300426,c300442,c300459,c300467,c300475,c300483,c300491,c300509,c300517,c301,c301010,c301028,c301036,c301044,c301051,c301069,c302,c302018,c302026,c302034,c302042,c302059,c302067,c302075,c302083,c302109,c302117,c302125,c302133,c302141,c302158,c302166,c302174,c302182,c302190,c302208,c302216,c302224,c302232,c302240,c302257,c302265,c302273,c302303,c302315,c302323,c303,c303016,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c303115,c304,c304014,c304022,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305060,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305193,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306076,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308080,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309179,c309187,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309310,c309336,c309344,c309351,c309997,c317115
2012,26,18138,1164,200,16,16,0,0,53,0,0,0,0,15,29,0,0,0,0,10,0,0,0,0,61,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,94,0,0,0,0,79,53,9,0,0,0,14,0,0,0,27,0,73,0,0,64,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,374,111,0,0,0,0,109,55,0,0,31,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,34,36000,8070,707,0,0,95,35,0,9,0,0,24,0,0,0,136,262,110,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,83,0,0,98,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,75,0,0,0,44,31,0,0,0,0,0,631,82,0,0,129,0,0,77,0,0,91,0,42,133,0,24,53,0,132,14,0,40,0,0,0,0,39,40,0,0,0,0,92,0,0,9,31,53,0,0,0,0,0,0,0,0,5878,0,4799,743,90,110,136,149,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,22,0,0,101,0,0,0,0,0,0
2012,430,8834,562,95,0,0,20,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,154,0,0,0,22,0,0,0,0,132,0,133,21,0,0,0,0,7,0,0,0,27,0,49,0,0,0,29,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,15,0,0,0,0,0,0,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,448,3983,591,176,20,15,34,0,22,0,0,0,7,38,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,18,0,0,0,18,0,0,201,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,22,24,0,0,0,24,0,0,0,0,0,0,138,45,0,0,22,0,14,0,0,0,0,0,29,0,0,0,27,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,455,17108,3445,386,0,0,51,62,94,22,0,16,0,42,0,0,18,17,0,0,0,0,0,0,64,0,0,0,0,0,0,0,64,20,44,0,0,0,0,814,0,0,0,0,0,0,0,0,213,0,0,0,0,298,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,373,0,132,0,67,0,0,0,0,173,0,921,99,0,0,0,24,259,0,31,83,0,0,336,62,0,0,26,0,117,11,0,24,0,0,0,0,81,0,0,0,0,0,121,0,0,44,0,77,0,0,49,0,49,0,0,0,363,363,0,0,0,0,0,238,39,0,0,0,0,15,23,64,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0
2012,463,7875,1434,340,0,0,113,0,44,0,0,0,0,19,0,0,0,20,24,44,0,0,77,0,0,0,0,0,0,0,0,0,83,0,0,83,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,97,0,86,0,0,0,0,0,0,0,0,249,0,0,0,0,54,0,0,0,0,195,511,59,0,21,0,0,75,40,13,0,19,0,110,32,0,77,66,0,44,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,471,8354,1253,226,0,0,22,0,22,90,0,0,0,22,0,0,44,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,37,484,264,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,220,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,84,0,0,0,0,25,15,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
2012,489,5801,827,147,0,15,0,0,0,40,0,0,0,0,73,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,70,0,0,70,0,0,0,334,66,0,0,0,0,0,0,0,70,0,0,55,0,0,55,0,0,0,22,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,275,66,0,0,73,0,59,0,0,0,44,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,497,1949,659,95,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,11,0,18,189,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,88,0,0,0,0,0,0,0,0,88,0,191,22,0,0,0,0,60,0,11,0,0,0,76,0,0,0,22,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,505,15256,1393,180,0,0,0,0,0,106,0,0,0,0,70,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,66,22,0,0,547,264,0,0,0,0,0,0,0,158,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,110,0,0,0,0,0,0,0,0,110,0,233,66,0,0,0,0,33,0,0,0,0,0,79,0,0,0,55,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,73,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,84,0,0,22,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,513,16059,2951,396,0,0,0,0,66,66,0,0,0,0,0,0,143,77,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,77,0,0,0,0,0,0,0,55,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,26,0,0,0,0,22,67,0,0,0,0,22,37,0,0,0,0,308,0,0,0,0,0,0,0,0,308,0,0,0,0,117,0,0,15,66,35,0,0,0,0,0,0,0,0,1473,879,594,0,0,0,0,220,0,0,99,0,0,0,0,0,0,0,0,0,22,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,521,11120,1101,393,0,0,88,37,22,0,0,13,0,0,0,0,0,0,0,44,0,0,57,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,112,0,132,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,99,11,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,160,42,0,0,119,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
2012,539,20448,3683,363,0,16,53,0,57,114,0,0,0,0,0,0,0,35,0,0,0,0,66,0,0,0,0,22,0,0,0,0,82,0,0,0,82,0,0,516,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,110,0,0,44,0,55,0,0,0,0,0,0,0,92,220,0,0,0,0,0,0,0,0,220,0,683,0,46,19,44,0,103,54,21,0,215,0,136,46,0,0,0,0,389,0,0,0,0,0,0,0,2,387,0,0,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0,0,823,0,396,0,199,0,229,572,0,317,70,0,0,0,0,22,0,33,0,0,0,0,0,0,0,0,0,20,0,110,0,0,0,0,0,0,0,0
2012,547,8505,2461,391,0,0,0,18,55,141,0,0,0,0,22,0,0,53,0,11,0,0,70,0,22,0,0,0,0,0,0,0,22,22,0,0,0,0,0,330,66,0,0,0,0,0,0,0,84,0,0,77,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,110,0,0,0,0,55,75,0,20,59,0,77,0,0,0,44,0,262,11,0,0,0,0,0,0,48,202,0,0,0,0,202,0,0,123,57,22,0,0,0,0,0,0,0,0,659,0,659,0,0,0,0,155,0,40,22,0,0,10,0,22,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,554,13149,3205,963,0,29,0,0,46,448,0,0,37,0,15,0,0,121,136,22,0,0,0,53,0,0,0,55,0,0,0,0,59,0,0,59,0,0,0,409,110,0,0,0,0,0,0,0,110,0,0,88,0,0,0,0,0,0,57,0,44,0,0,0,0,0,0,0,0,585,0,0,0,35,0,0,0,0,550,0,503,152,0,0,19,0,43,18,10,73,76,0,31,0,0,0,0,81,220,11,0,0,0,110,0,0,53,24,0,22,0,0,103,0,0,0,103,0,0,0,0,0,0,0,0,0,70,0,37,0,33,0,0,293,0,31,0,0,0,11,0,81,0,0,48,12,35,0,0,0,0,0,0,18,22,0,0,0,0,0,0,0,35,8
2012,562,5313,540,209,0,0,0,20,20,26,0,0,0,0,0,0,0,42,0,51,0,0,0,0,51,0,0,0,0,0,0,0,59,0,0,59,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,13,0,0,0,0,33,0,0,0,0,0,62,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,29,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,570,11377,1992,324,26,0,13,0,0,18,0,18,0,0,0,0,0,0,49,124,0,44,0,0,0,0,0,33,0,0,0,0,19,19,0,0,0,0,0,1163,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,48,63,0,0,0,63,0,0,0,0,0,0,187,11,0,0,21,32,0,30,0,0,0,55,38,0,0,0,0,0,113,34,0,0,0,0,0,0,51,0,0,28,0,0,93,0,17,21,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,588,21401,3702,350,0,0,0,0,11,141,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,264,0,0,0,0,44,930,396,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,220,0,0,0,62,220,0,0,0,220,0,0,0,0,0,0,158,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,92,92,0,0,0,0,0,0,0,0,0,1099,0,835,0,264,0,0,347,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
2012,596,17647,3173,232,0,0,20,0,0,80,0,57,0,0,73,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,66,0,0,37,1055,835,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,33,0,0,0,0,33,0,0,0,119,0,134,0,0,0,59,0,136,103,0,0,0,0,33,0,0,0,0,0,0,0,163,0,0,66,97,0,0,0,0,0,0,0,0,0,1064,0,866,0,0,0,198,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
2012,604,11767,2170,515,0,0,0,0,88,158,0,0,0,0,71,0,154,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,659,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,209,143,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,198,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
2012,612,10803,3308,637,0,0,176,0,66,35,0,0,0,0,0,0,220,106,0,0,0,0,0,0,35,0,0,0,0,0,0,0,55,0,0,55,0,0,0,572,132,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,62,0,0,0,0,0,33,22,0,0,0,0,0,0,0,0,0,191,81,0,0,110,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,0,0,0,0,0,0,956,0,846,0,110,0,0,736,0,110,0,0,0,0,33,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,620,11747,1512,292,0,0,0,0,0,196,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,37,0,0,0,0,132,0,0,110,22,0,0,510,0,0,0,0,0,0,0,0,220,0,0,0,0,220,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,220,0,0,22,0,31,22,0,0,0,0,79,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,20,0,0,0,0,0,0,0,13,0,0
2012,638,16580,2574,440,0,0,0,0,44,176,0,0,0,0,132,0,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,132,0,0,0,857,572,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,110,0,277,62,0,0,0,0,88,0,22,0,0,0,44,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,24,44,77,0,0,0,0,0,0,0,0,0,0,286,0,220,0,66,0,0,328,0,110,0,0,0,0,0,200,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,646,16399,4049,255,0,0,0,0,0,33,0,0,0,0,0,0,0,0,44,57,22,0,0,0,0,0,0,44,55,0,0,0,95,0,0,62,0,0,33,1429,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,264,0,218,55,0,0,20,0,35,75,0,0,33,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,110,0,0,0,0,90,0,0,64,26,0,0,0,0,0,0,0,0,0,332,0,286,46,0,0,0,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,987,0
2012,653,2157,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,11,0,0,0,0,29,0,22,0,0,0,44,0,0,0,22,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,661,8222,1435,191,0,0,0,0,0,70,0,55,0,18,0,0,0,22,0,0,0,26,0,0,0,0,0,0,0,0,0,0,136,0,0,59,22,0,55,659,396,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,33,0,0,0,0,33,0,0,0,24,0,29,0,0,0,57,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,73,0,0,4,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,679,13645,1981,404,0,0,0,0,0,169,0,0,0,0,22,0,0,57,0,13,0,0,110,0,33,0,0,0,0,0,0,0,18,0,0,0,18,0,0,119,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,92,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,310,220,0,0,0,0,0,0,33,0,0,57,0,0,53,0,0,0,53,0,0,0,154,0,0,0,154,0,818,0,805,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,687,5310,696,108,0,0,0,0,0,0,0,57,0,0,20,0,20,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,66,0,0,0,0,0,22,0,26,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,33,0,0,21,0,0,0,11,0,0,0,33,0,0,0,44,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,44,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
2012,695,11827,1083,115,0,0,26,41,0,19,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,33,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,83,0,0,44,0,0,0,0,0,40,0,0,0,0,28,0,0,28,0,0,0,0,358,292,66,0,0,0,220,220,0,0,0,0,0,171,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0
2012,703,12220,2054,525,0,0,66,0,0,0,0,0,22,55,0,0,26,118,22,55,107,0,0,22,33,0,0,0,0,0,0,0,87,0,0,48,0,39,0,694,186,0,0,0,0,0,0,0,59,0,0,151,43,113,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,18,0,0,0,0,0,0,0,52,153,20,0,0,0,0,19,17,0,0,18,0,79,0,0,0,0,0,228,24,0,40,0,66,0,31,43,25,0,0,0,0,105,0,0,0,105,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,172,27,0,0,0,0,0,0,52,0,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,0,0,0,26,44,0
2012,711,15720,4106,1044,10,0,0,46,34,23,0,0,26,11,23,57,42,42,103,75,65,81,22,53,103,0,0,229,0,0,0,0,33,0,0,33,0,0,0,676,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,343,0,0,0,0,0,0,0,0,135,0,0,0,0,0,35,0,0,0,100,413,65,0,0,0,0,58,40,14,58,57,0,75,47,0,0,0,0,205,39,42,0,0,0,40,0,0,83,0,0,0,0,271,0,0,0,271,0,0,0,0,0,0,0,0,0,1161,0,1161,0,0,0,0,167,0,0,0,0,0,0,55,35,16,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,39,0,0
2012,729,3388,491,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,0,0,0,176,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,55,0,77,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,0,0,0,0,0,184,35,0,0,0,0,0,0,11,0,62,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,737,4312,756,120,0,0,70,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,20,0,0,0,0,24,0,0,0,57,0,29,0,0,0,0,0,209,0,0,0,0,47,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,745,4764,809,72,0,32,0,0,0,0,0,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,21,0,28,242,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,45,59,0,0,0,42,17,0,0,0,0,0,331,44,0,0,0,0,58,0,15,0,50,0,140,24,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,752,5090,1037,172,0,65,0,0,0,0,0,12,0,41,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,494,0,0,0,66,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,185,44,0,0,0,0,0,0,0,0,0,44,271,55,0,0,0,75,38,0,10,0,19,0,0,0,0,0,75,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2012,760,7980,584,92,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,114,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,144,14,0,0,0,0,105,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,778,15342,3140,897,13,98,12,92,55,22,0,51,41,22,18,48,0,108,0,51,0,0,68,70,0,0,0,128,0,0,0,0,156,44,0,0,90,22,0,895,0,0,0,0,0,0,0,0,0,0,88,393,0,132,0,132,0,0,33,0,46,0,0,0,0,72,0,0,0,308,0,110,0,0,0,0,0,0,0,198,507,66,0,0,18,40,29,48,13,0,67,0,73,0,0,44,110,0,177,26,0,0,0,0,18,0,18,92,0,24,0,0,78,0,0,64,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,14,0,0,0,4,15,0,0,0,29,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,29,0,0
2012,786,21986,528,53,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,29,0,0,0,29,0,0,242,0,0,0,0,0,0,0,0,44,0,0,0,0,88,0,0,44,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,54,0,0,0,0,0,0,0,0,0,0,12,0,0,0,27,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,35,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
2012,794,6916,2206,775,0,65,109,24,0,0,0,0,19,32,0,44,57,94,0,0,0,70,0,72,66,0,0,0,79,44,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,127,158,0,0,0,0,0,158,0,0,0,0,332,47,0,0,77,0,48,0,32,0,33,0,33,0,0,0,64,0,102,20,0,0,0,0,22,0,0,35,0,26,0,0,149,0,0,0,0,106,44,0,88,0,0,0,88,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,44,18,0,0,0,0,0,0,0,0,0,23,0,0
2012,802,4111,490,134,0,112,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,33,0,0,0,0,0,0,35,0,0,0,0,0,0,0,82,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
